Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Accomplished Alchemist","Accomplished Alchemist","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","119","$0.49","$0.49","","1x","","","","R","Creature — Elf Druid","4","{3}{G}","Green","""• Accomplished Alchemist’s second ability counts the total amount of life gained without taking into account any life you lost during that turn. For example, if you lost 3 life and gained 3 life earlier in the turn, you’ll add three mana.""","513596","""{T}: Add one mana of any color.
{T}: Add X mana of any one color, where X is the amount of life you gained this turn.""","2","5","0","USD","0d7b7830-b65e-4c53-98e8-152026764e4b","235703","4861021","","Randy Vargas","stx"
"Augmenter Pugilist // Echoing Equation","Augmenter Pugilist // Echoing Equation","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","147","$0.39","$0.39","","1x","","","","R","Creature — Troll Druid","3","{1}{G}{G}","Green","""• Because damage remains marked on creatures until the damage is removed as the turn ends, nonlethal damage dealt to Augmenter Pugilist may become lethal if the number of lands you control falls below eight.
• Echoing Equation copies the printed values of the target creature. It won’t copy any counters on that creature or any effects that have changed its power, toughness, types, color, and so on, and a creature becoming a copy doesn’t remove any such counters or effects that are already applying to it. Notably, Echoing Equation won’t copy any type-changing effects that are currently making the target a creature. For example, if you choose a land that’s become a creature, all your other creatures will become noncreature lands until end of turn.
• If the chosen creature is copying something else, other creatures you control become copies of whatever the chosen creature is copying.
• If the target creature is a token, other creatures you control will copy the original characteristics of that token as stated by the effect that created the token. Any of those creatures that aren’t tokens won’t become tokens in this case. Similarly, if the target creature is a nontoken creature, creature tokens you control won’t stop being tokens.
• Echoing Equation affects only creatures you control at the time it resolves. Creatures that come under your control later in the turn won’t be copies of the chosen creature.""","513625","""Trample
As long as you control eight or more lands, Augmenter Pugilist gets +5/+5.""","3","3","0","USD","d9131fc3-018a-4975-8795-47be3956160d","235718","4861185","","Volkan Baǵa","stx"
"Basic Conjuration","Basic Conjuration","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","120","$0.28","$0.28","","1x","","","","R","Sorcery — Lesson","3","{1}{G}{G}","Green","""• Lesson is a spell subtype found on some instant and sorcery cards in the Strixhaven set. The Lesson subtype has no special rules associated with it.
• Although you may want to include Lessons in your sideboard if you’re playing with cards that instruct you to learn, Lesson cards can be included in your main deck like other instant or sorcery cards.""","513597","""Look at the top six cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. You gain 3 life.""","0","0","0","USD","8be52d88-f430-4437-a0d3-590c2947c838","235923","4869373","","Randy Vargas","stx"
"Codie, Vociferous Codex","Codie, Vociferous Codex","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","253","$0.39","$0.39","","1x","","","","R","Legendary Artifact Creature — Construct","3","{3}","","""• A permanent spell is an artifact, creature, enchantment, or planeswalker spell. You may still play lands and cast instant and sorcery spells. Other effects can still put permanents onto the battlefield.
• While you control Codie (as much as anyone can really “control” Codie), you may cast any face of a modal double-faced card that’s an instant or sorcery face, even if the other face is a permanent face.
• Codie’s activated ability is a mana ability. It can’t be countered or responded to, and you can activate it while casting a spell. If you do, that spell is “the next spell” you cast this turn.
• The delayed triggered ability created by Codie’s second ability will resolve before the spell that caused it to trigger. That ability will resolve even if the spell is countered or otherwise doesn’t resolve.
• You exile the cards face up. All players will be able to see them.
• The last card exiled is not cast immediately. You may cast it until the end of the current turn. If you do not cast it, that card will remain in exile.
• If you cast a spell “without paying its mana cost,” you can’t choose to cast it for any alternative costs. You can, however, pay additional costs. If the card has any mandatory additional costs, you must pay those to cast the spell.
• If the card has {X} in its mana cost, you must choose 0 as the value of X when casting it without paying its mana cost.
• The mana value of the spell that caused the ability to trigger is determined only by its mana cost, no matter what the total cost to cast the spell was.
• The types and mana value of a double-faced card in exile are determined by the characteristics of its front face. The mana value of a split card is the total mana value of both halves of the split card added together.
• If you exile your entire library without exiling an instant or sorcery card with a lesser mana value, you will randomize the exiled cards and they again become your library, ending the effect. You will not continue to exile and shuffle your library forever.""","513745","""You can't cast permanent spells.
{4}, {T}: Add {W}{U}{B}{R}{G}. When you cast your next spell this turn, exile cards from the top of your library until you exile an instant or sorcery card with lesser mana value. Until end of turn, you may cast that card without paying its mana cost. Put each other card exiled this way on the bottom of your library in a random order.""","1","4","0","USD","ea476ee1-67d9-4dd8-a5ac-f68a155eb18b","235603","4853237","","Daniel Ljunggren","stx"
"Compulsive Research","Compulsive Research","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","14e","$0.60","$1.20","","2x","","","","R","Sorcery","3","{2}{U}","Blue","""• The target player can discard either one land card or two cards which may or may not be lands. The player can discard one land and one other card or two land cards if they choose.""","517564","""Target player draws three cards. Then that player discards two cards unless they discard a land card.""","0","0","0","USD","0f578fbf-c3c7-4407-9fda-3c13b165798c","235486","","","Kristina Collantes",""
"Confront the Past","Confront the Past","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","67","$0.27","$0.27","","1x","","","","R","Sorcery — Lesson","1","{X}{B}","Black","""• Lesson is a spell subtype found on some instant and sorcery cards in the Strixhaven set. The Lesson subtype has no special rules associated with it.
• Although you may want to include Lessons in your sideboard if you’re playing with cards that instruct you to learn, Lesson cards can be included in your main deck like other instant or sorcery cards.""","513544","""Choose one —
• Return target planeswalker card with mana value X or less from your graveyard to the battlefield.
• Remove twice X loyalty counters from target planeswalker an opponent controls.""","0","0","0","USD","e1951763-be97-400c-aa95-6b101f47bddf","235149","4838096","","Kieran Yanner","stx"
"Counterspell","Counterspell","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","15e","$6.03","$6.03","","1x","","","","R","Instant","2","{U}{U}","Blue","""""","517565","""Counter target spell.""","0","0","0","USD","ffdf9d2a-c163-43df-9a2f-20b8749c86ae","235163","","","Olena Richards",""
"Culling Ritual","Culling Ritual","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","172","$1.33","$1.33","","1x","","","","R","Sorcery","4","{2}{B}{G}","Black/Green","""• You can choose to add either {B} or {G} for each permanent destroyed. You aren't limited to one color.""","513664","""Destroy each nonland permanent with mana value 2 or less. Add {B} or {G} for each permanent destroyed this way.""","0","0","0","USD","8f6f91d3-cc07-4a42-99a0-5fb83b29cc25","236013","4878428","","Lorenzo Mastroianni","stx"
"Dark Ritual","Dark Ritual","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","26e","$8.10","$8.10","","1x","","","","R","Instant","1","{B}","Black","""""","517576","""Add {B}{B}{B}.""","0","0","0","USD","6fc57076-cac4-4f5e-956b-e3d77bd258b2","235246","","","Robbie Trevino",""
"Devastating Mastery","Devastating Mastery","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","14","$0.30","$0.30","","1x","","","","R","Sorcery","6","{2}{W}{W}{W}{W}","White","""• The mana value of a spell on the stack is determined by its mana cost, not any alternative costs you used to pay for it.
• If you choose to pay one alternative cost, you can’t pay any other alternative costs. For example, if an effect lets you cast a “Mastery” spell “without paying its mana cost,” you can’t also choose to pay its given alternative cost.
• If an effect increases or decreases the cost of spells you cast, that cost increase or decrease is applied to the alternative cost you chose to pay. In that case, the cost was still paid for the purposes of the effect, even if you paid more or less for it when it was cast.
• If you copy a “Mastery” spell and the alternative cost was paid, the copy will resolve as though the cost was paid.
• In a multiplayer game, you choose which opponent takes the prescribed action as the spell resolves.""","513491","""You may pay {2}{W}{W} rather than pay this spell's mana cost.
If the {2}{W}{W} cost was paid, an opponent chooses up to two nonland permanents they control and returns them to their owner's hand.
Destroy all nonland permanents.""","0","0","0","USD","3b6be019-29b9-4c81-9899-aefeaf9cc977","235901","4867885","","Jake Murray","stx"
"Draconic Intervention","Draconic Intervention","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","96","$0.32","$0.32","","1x","","","","R","Sorcery","4","{2}{R}{R}","Red","""""","513573","""As an additional cost to cast this spell, exile an instant or sorcery card from your graveyard.
Draconic Intervention deals X damage to each non-Dragon creature, where X is the exiled card's mana value. If a creature dealt damage this way would die this turn, exile it instead.
Exile Draconic Intervention.""","0","0","0","USD","657de246-b9fc-47b1-b932-091e9500bb82","235879","4865675","","Johan Grenier","stx"
"Elemental Expressionist","Elemental Expressionist","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","181","$0.30","$0.30","","1x","","","","R","Creature — Orc Wizard","4","{U/R}{U/R}{U/R}{U/R}","Blue/Red","""• Elemental Expressionist has received an update to its Oracle text. The official text is listed above. Specifically, the second ability granted to the target creature doesn’t care that the creature’s controller is the one exiling it. If the creature is put into exile for any reason, that ability will trigger.
• If you target a creature token with Elemental Expressionist’s ability, and that token would leave the battlefield, it is still exiled (very briefly) before it ceases to exist, and you will still create an Elemental token.
• If the magecraft ability triggers and resolves more than once with the same creature as the target, that creature will have multiple instances of each of the two triggered abilities the magecraft ability grants it. Each instance of the second ability will trigger separately, and you’ll create an Elemental token for each of them. (Multiple instances of the first granted ability are redundant.)
• Each magecraft ability has a different effect, although they all have the same trigger condition, whenever you cast or copy an instant or sorcery spell.
• For example, if you control Archmage Emeritus and cast an instant or sorcery spell, Archmage Emeritus’s magecraft ability will trigger and you will draw a card.
• If an effect creates a copy of an instant or sorcery spell, this will also cause the magecraft ability to trigger.
• If an effect creates multiple copies of an instant or sorcery spell, magecraft abilities trigger once for each copy created by the effect.
• Some effects instruct you to copy an instant or sorcery card in a zone other than the stack. These copies do not cause magecraft abilities to trigger. However, most effects that do this also allow you to cast the copy, and casting the copy will cause magecraft abilities to trigger.""","513673","""Magecraft — Whenever you cast or copy an instant or sorcery spell, choose target creature you control. Until end of turn, it gains ""If this creature would leave the battlefield, exile it instead of putting it anywhere else"" and ""When this creature is put into exile, create a 4/4 blue and red Elemental creature token."" (Each instance of that ability triggers separately.)""","4","4","0","USD","7473db42-905b-4fda-af8c-fd24d906b642","235843","4861915","","Zack Stella","stx"
"Elite Spellbinder","Elite Spellbinder","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","17","$0.49","$0.49","","1x","","","","R","Creature — Human Cleric","3","{2}{W}","White","""• Playing the exiled card follows all normal timing restrictions.
• If the exiled card is a modal double-faced card and its back face is a land, its owner may play it as a land. (Note that if the front face is also a land, you couldn’t have exiled it to begin with.)""","513494","""Flying
When Elite Spellbinder enters the battlefield, look at target opponent's hand. You may exile a nonland card from it. For as long as that card remains exiled, its owner may play it. A spell cast this way costs {2} more to cast.""","3","1","0","USD","9d3a7998-ccac-45ad-a4e9-3a2cb057f63b","235554","4849387","","Ryan Pancoast","stx"
"Ephemerate","Ephemerate","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","5e","$5.35","$5.35","","1x","","","","R","Instant","1","{W}","White","""• Once the exiled creature returns, it's considered a new object with no relation to the object that it was. Auras attached to the exiled creature will be put into their owners' graveyards. Equipment attached to the exiled creature will become unattached and remain on the battlefield. Any counters on the exiled creature will cease to exist.
• If a token is exiled this way, it will cease to exist and won't return to the battlefield.
• Casting the card again due to rebound's delayed triggered ability is optional. If you choose not to cast the card, or if you can't (perhaps because there are no legal targets available), the card will stay exiled. You won't get another chance to cast it on a future turn. If you do cast the card, it's put into its owner's graveyard as normal once it resolves.
• If a spell with rebound that you cast from your hand is countered or doesn't resolve (most likely because its targets have become illegal), none of its effects will happen, including rebound. The spell will be put into its owner's graveyard and you won't get to cast it again on your next turn.""","517555","""Exile target creature you control, then return it to the battlefield under its owner's control.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)""","0","0","0","USD","7be5092f-cd24-4aea-824e-67b9767019b2","235371","","","Rovina Cai",""
"Flamescroll Celebrant // Revel in Silence","Flamescroll Celebrant // Revel in Silence","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","150","$0.30","$0.30","","1x","","","","R","Creature — Human Shaman","2","{1}{R}","Red","""• An activated ability that costs mana to activate is not a “mana ability” unless it could also produce mana and has no targets.
• Activated abilities contain a colon and appear in the form “[Cost]: [Effect].” Some keywords (such as equip) are activated abilities and will have colons in their reminder texts. Loyalty abilities of planeswalkers are also activated abilities.
• Casting Revel in Silence in response to a spell or ability won’t affect that spell or ability. That is, it’s not countermagic.""","513631","""Whenever an opponent activates an ability that isn't a mana ability, Flamescroll Celebrant deals 1 damage to that player.
{1}{R}: Flamescroll Celebrant gets +2/+0 until end of turn.""","2","1","0","USD","0dba25e3-2b4f-45d4-965f-3834bcb359ee","235622","4854102","","Uriah Voth","stx"
"Growth Spiral","Growth Spiral","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","61","$1.40","$1.40","","1x","","","","R","Instant","2","{G}{U}","Blue/Green","""• Growth Spiral's effect doesn't count as playing a land. It can put a land card onto the battlefield even if it's not your turn or if you've already played your land for the turn.""","517611","""Draw a card. You may put a land card from your hand onto the battlefield.""","0","0","0","USD","ae9f9b3d-d463-4bc6-b822-872a1f8867c8","235256","4882718","","Barbara Rosiak",""
"Harmonize","Harmonize","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","52","$2.24","$2.24","Foil","1x","","","","R","Sorcery","4","{2}{G}{G}","Green","""""","517602","""Draw three cards.""","0","0","0","USD","9e1f1110-0919-49cd-8b5b-979b2744fd3c","235317","4843482","","Carly Mazur",""
"Illuminate History","Illuminate History","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","108","$0.39","$0.39","Foil","1x","","","","R","Sorcery — Lesson","4","{2}{R}{R}","Red","""• You may choose not to discard any cards as Illuminate History resolves. In that case, you will not draw any cards, but you might still create a Spirit.
• Illuminate History will stay on the stack until it is finished resolving, so it will not count itself as one of the cards in your graveyard.
• Lesson is a spell subtype found on some instant and sorcery cards in the Strixhaven set. The Lesson subtype has no special rules associated with it.
• Although you may want to include Lessons in your sideboard if you’re playing with cards that instruct you to learn, Lesson cards can be included in your main deck like other instant or sorcery cards.""","513585","""Discard any number of cards, then draw that many cards. Then if there are seven or more cards in your graveyard, create a 3/2 red and white Spirit creature token.""","0","0","0","USD","98739789-80b5-4224-a2e4-09e00654aa9d","235573","4851272","","Jokubas Uogintas","stx"
"Ingenious Mastery","Ingenious Mastery","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","44","$0.30","$0.30","","1x","","","","R","Sorcery","3","{X}{2}{U}","Blue","""• The mana value of a spell on the stack is determined by its mana cost, not any alternative costs you used to pay for it.
• If you choose to pay one alternative cost, you can’t pay any other alternative costs. For example, if an effect lets you cast a “Mastery” spell “without paying its mana cost,” you can’t also choose to pay its given alternative cost.
• If an effect increases or decreases the cost of spells you cast, that cost increase or decrease is applied to the alternative cost you chose to pay. In that case, the cost was still paid for the purposes of the effect, even if you paid more or less for it when it was cast.
• If you copy a “Mastery” spell and the alternative cost was paid, the copy will resolve as though the cost was paid.
• In a multiplayer game, you choose which opponent takes the prescribed action as the spell resolves.""","513521","""You may pay {2}{U} rather than pay this spell's mana cost.
If the {2}{U} cost was paid, you draw three cards, then an opponent creates two Treasure tokens and they scry 2. If that cost wasn't paid, you draw X cards.""","0","0","0","USD","2386d020-a9ae-4d54-b5e4-f2cb5a7298cc","236014","4878538","","Cristi Balanescu","stx"
"Inquisition of Kozilek","Inquisition of Kozilek","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","31","$0.89","$0.89","","1x","","","","R","Sorcery","1","{B}","Black","""• If you target yourself with this spell, you must reveal your entire hand to the other players just as any other player would.""","517581","""Target player reveals their hand. You choose a nonland card from it with mana value 3 or less. That player discards that card.""","0","0","0","USD","d47df2c2-437d-4b8e-82cc-1707e3efd5b5","235377","4882958","","Matthew G. Lewis",""
"Kianne, Dean of Substance // Imbraham, Dean of Theory","Kianne, Dean of Substance // Imbraham, Dean of Theory","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","152","$0.28","$0.28","","1x","","","","R","Legendary Creature — Elf Druid","3","{2}{G}","Green","""• Cards are exiled face up unless an effect states otherwise.
• Exiled cards with study counters on them retain their study counters even if Kianne or Imbraham leave the battlefield.
• The second abilities of both Kianne and Imbraham look at all cards you own in exile with study counters, even if they were exiled by a different permanent, such as another Kianne or Imbraham.
• You may choose 0 as the value of X as you activate Imbraham’s last ability. If you do, you will not exile any cards from your library. However, you may still put a card previously exiled with a study counter on it into your hand.""","516918","""{T}: Exile the top card of your library. If it's a land card, put it into your hand. Otherwise, put a study counter on it.
{4}{G}: Create a 0/0 green and blue Fractal creature token. Put a +1/+1 counter on it for each different mana value among nonland cards you own in exile with study counters on them.""","2","2","0","USD","8b45dc40-6827-46a7-a9b7-802be698d053","235203","4840876","","Ryan Pancoast","stx"
"Lightning Helix","Lightning Helix","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","62","$0.74","$1.48","","2x","","","","R","Instant","2","{R}{W}","White/Red","""• If the chosen target is illegal when Lightning Helix tries to resolve, it won't resolve and none of its effects will happen. You won't gain 3 life.""","517612","""Lightning Helix deals 3 damage to any target and you gain 3 life.""","0","0","0","USD","227ac87a-7196-40d0-ab00-98ebafcca09a","235493","4883148","","Minttu Hynninen",""
"Lorehold Command","Lorehold Command","Strixhaven 1/30/23","Strixhaven: School of Mages","STX","199","$0.35","$0.35","","1x","","","","R","Instant","5","{3}{R}{W}","White/Red","""• Spell instructions are followed in order. If you choose the first and second modes, the Spirit token Lorehold Command creates will have +1/+0, indestructible, and haste. If you choose the first and fourth modes, you can sacrifice the Spirit token it creates.
• If the third mode is chosen and somehow both of its targets are illegal as Lorehold Command tries to resolve, the entire spell does nothing.""","513691","""Choose two —
• Create a 3/2 red and white Spirit creature token.
• Creatures you control get +1/+0 and gain indestructible and haste until end of turn.
• Lorehold Command deals 3 damage to any target. Target player gains 3 life.
• Sacrifice a permanent, then draw two cards.""","0","0","0","USD","e4f0885f-1049-4a19-853d-f4e6d4bec29e","233272","4784538","","Jason Rainville","stx"
"Mana Tithe","Mana Tithe","Strixhaven 1/30/23","Strixhaven Mystical Archive","STA","8e","$1.93","$1.93","","1x","","","","R","Instant","1","{W}","White","""• The payment is optional.""","517558","""Counter target spell unless its controller pays {1}.""","0","0","0","USD","e7f32354-893d-4f0b-b555-e0757fb5443b","235608","","","Robbie Trevino",""
