Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Bladewing's Thrall","Bladewing's Thrall","Iconic masters 2/12/23","Iconic Masters","IMA","81","$0.25","$0.25","","1x","","","","U","Creature — Zombie","4","{2}{B}{B}","Black","""• The second ability of Bladewing’s Thrall triggers even if a Dragon enters the battlefield under an opponent’s control. The owner of Bladewing’s Thrall, not the controller of that Dragon, will control Bladewing’s Thrall.""","438647","""Bladewing's Thrall has flying as long as you control a Dragon.
When a Dragon enters the battlefield, you may return Bladewing's Thrall from your graveyard to the battlefield.""","3","3","0","USD","9d63d3d8-5699-4577-a908-4415bc96b404","145407","3467582","","Craig J Spearing","ima"
"Blizzard Specter","Blizzard Specter","Iconic masters 2/12/23","Iconic Masters","IMA","194","$0.33","$1.32","","4x","","","","U","Snow Creature — Specter","4","{2}{U}{B}","Blue/Black","""• You choose the mode when you put Blizzard Specter’s triggered ability on the stack. Blizzard Specter’s second mode may be chosen even if the player’s hand is empty.
• If Blizzard Specter’s first mode is chosen, the player who was dealt damage chooses the permanent to return to hand when the ability resolves. A permanent with hexproof or protection from black may be chosen this way.""","438760","""Flying
Whenever Blizzard Specter deals combat damage to a player, choose one —
• That player returns a permanent they control to its owner's hand.
• That player discards a card.""","2","3","0","USD","0167df83-3bf4-4442-897d-c4ed06fa05a6","145462","3468132","","Hideaki Takamura","ima"
"Bogbrew Witch","Bogbrew Witch","Iconic masters 2/12/23","Iconic Masters","IMA","83","$0.25","$0.75","","3x","","","","U","Creature — Human Wizard","4","{3}{B}","Black","""• You don’t have to declare which card you’re searching for when you activate Bogbrew Witch’s ability. You may find either while you’re searching.""","438649","""{2}, {T}: Search your library for a card named Festering Newt or Bubbling Cauldron, put it onto the battlefield tapped, then shuffle.""","1","3","0","USD","76d57d94-0507-49b0-84fc-a84b885d355d","145300","3466527","","Eric Deschamps","ima"
"Bubbling Cauldron","Bubbling Cauldron","Iconic masters 2/12/23","Iconic Masters","IMA","213","$0.25","$0.25","","1x","","","","U","Artifact","2","{2}","","""""","438779","""{1}, {T}, Sacrifice a creature: You gain 4 life.
{1}, {T}, Sacrifice a creature named Festering Newt: Each opponent loses 4 life. You gain life equal to the life lost this way.""","0","0","0","USD","aa9262dc-2b12-49c8-b339-4394694c81d7","145426","3467772","","Eric Deschamps","ima"
"Burrenton Forge-Tender","Burrenton Forge-Tender","Iconic masters 2/12/23","Iconic Masters","IMA","14","$0.42","$0.84","","2x","","","","U","Creature — Kithkin Wizard","1","{W}","White","""• If the red source you chose changes colors before it deals damage, the damage-prevention effect doesn’t apply.
• The last ability of Burrenton Forge-Tender doesn’t target anything. You choose a source of damage as the ability resolves, if able. You can activate it even if there is no source to choose.
• If a permanent spell is chosen as the source of damage, Burrenton Forge-Tender’s prevention effect continues to apply for the rest of the turn to the permanent that spell becomes once it has entered the battlefield.""","438580","""Protection from red
Sacrifice Burrenton Forge-Tender: Prevent all damage a red source of your choice would deal this turn.""","1","1","0","USD","40dd31ae-f252-449b-9d79-749a9a255763","145276","3466287","","Chuck Lukacs","ima"
"Carven Caryatid","Carven Caryatid","Iconic masters 2/12/23","Iconic Masters","IMA","156","$0.40","$0.80","","2x","","","","U","Creature — Spirit","3","{1}{G}{G}","Green","""""","438722","""Defender (This creature can't attack.)
When Carven Caryatid enters the battlefield, draw a card.""","2","5","0","USD","56bbc15e-003b-4d8b-9840-d0d2f74f44c0","145507","3468582","","Jim Nelson","ima"
"Cephalid Broker","Cephalid Broker","Iconic masters 2/12/23","Iconic Masters","IMA","44","$0.25","$0.25","","1x","","","","U","Creature — Cephalid","4","{3}{U}","Blue","""• You draw two cards and discard two cards all while Cephalid Broker’s ability is resolving. Nothing can happen between the two, and no player may choose to take actions.""","438610","""{T}: Target player draws two cards, then discards two cards.""","2","2","0","USD","a5b435ee-82cc-41df-a09f-cf3602e31c23","145403","3467542","","Dave Dorman","ima"
"Chronicler of Heroes","Chronicler of Heroes","Iconic masters 2/12/23","Iconic Masters","IMA","196","$0.25","$0.25","","1x","","","","U","Creature — Centaur Wizard","3","{1}{G}{W}","White/Green","""• Whether you control a creature with a +1/+1 counter on it is checked only when Chronicler of Heroes's ability resolves.""","438762","""When Chronicler of Heroes enters the battlefield, draw a card if you control a creature with a +1/+1 counter on it.""","3","3","0","USD","21d4d6cc-bbd1-471e-888b-33e20a96ce60","145464","3468152","","John Stanko","ima"
"Condescend","Condescend","Iconic masters 2/12/23","Iconic Masters","IMA","46","$0.39","$0.78","","2x","","","","U","Instant","1","{X}{U}","Blue","""• You scry 2 even if the spell’s controller pays {X}.
• You must be able to target another spell to cast Condescend. Condescend can’t target itself.""","438612","""Counter target spell unless its controller pays {X}. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)""","0","0","0","USD","5ba16c0f-dd42-4a2a-8f08-bc8c8478952b","145405","3467562","","Kieran Yanner","ima"
"Coordinated Assault","Coordinated Assault","Iconic masters 2/12/23","Iconic Masters","IMA","121","$0.22","$0.22","","1x","","","","U","Instant","1","{R}","Red","""""","438687","""Up to two target creatures each get +1/+0 and gain first strike until end of turn.""","0","0","0","USD","a08654c6-9073-4c37-b23d-02136248cf37","145454","3468052","","John Severin Brassell","ima"
"Corpsejack Menace","Corpsejack Menace","Iconic masters 2/12/23","Iconic Masters","IMA","197","$1.28","$3.84","","3x","","","","U","Creature — Fungus","4","{2}{B}{G}","Black/Green","""• If a creature you control would enter the battlefield with a number of +1/+1 counters on it, it enters with twice that many instead.
• If you control two Corpsejack Menaces, the number of +1/+1 counters put on a creature is four times the original number. Three Corpsejack Menaces multiplies the original number by eight, and so on.""","438763","""If one or more +1/+1 counters would be put on a creature you control, twice that many +1/+1 counters are put on it instead.""","4","4","0","USD","c74fbb14-d7ad-47ff-9171-37ed0fc2acff","145465","3468162","","Chris Rahn","ima"
"Corpsejack Menace","Corpsejack Menace","Iconic masters 2/12/23","Iconic Masters","IMA","197","$1.50","$1.50","Foil","1x","","","","U","Creature — Fungus","4","{2}{B}{G}","Black/Green","""• If a creature you control would enter the battlefield with a number of +1/+1 counters on it, it enters with twice that many instead.
• If you control two Corpsejack Menaces, the number of +1/+1 counters put on a creature is four times the original number. Three Corpsejack Menaces multiplies the original number by eight, and so on.""","438763","""If one or more +1/+1 counters would be put on a creature you control, twice that many +1/+1 counters are put on it instead.""","4","4","0","USD","c74fbb14-d7ad-47ff-9171-37ed0fc2acff","145465","3468167","","Chris Rahn","ima"
"Distortion Strike","Distortion Strike","Iconic masters 2/12/23","Iconic Masters","IMA","52","$0.50","$1.00","","2x","","","","U","Sorcery","1","{U}","Blue","""• If a spell with rebound that you cast from your hand doesn’t resolve for any reason (due being countered by a spell like Cancel, or because all of its targets are illegal), rebound has no effect. The spell is simply put into your graveyard. You won’t get to cast it again next turn.
• If you cast a spell with rebound from anywhere other than your hand (such as from your graveyard due to Sins of the Past, from your library due to cascade, or from your opponent’s hand due to Sen Triplets), rebound won’t have any effect. If you do cast it from your hand, rebound will work regardless of whether you paid its mana cost (for example, if you cast it from your hand due to Maelstrom Archangel).
• If a replacement effect would cause a spell with rebound that you cast from your hand to be put somewhere else instead of your graveyard (such as Leyline of the Void might), you choose whether to apply the rebound effect or the other effect as the spell resolves.
• Rebound will have no effect on copies of spells because you don’t cast them from your hand.
• If you cast a spell with rebound from your hand and it resolves, it isn’t put into your graveyard. Rather, it’s exiled directly from the stack. Effects that care about cards being put into your graveyard won’t do anything.
• At the beginning of your upkeep, all delayed triggered abilities created by rebound effects trigger. You may handle them in any order. If you want to cast a card this way, you do so as part of the resolution of its delayed triggered ability. Timing restrictions based on the card’s type (if it’s a sorcery) are ignored. Other restrictions are not (such as the one from Rule of Law).
• If you are unable to cast a card from exile this way, or you choose not to, nothing happens when the delayed triggered ability resolves. The card remains exiled for the rest of the game, and you won’t get another chance to cast the card. The same is true if the ability is countered (due to Stifle, perhaps).
• If you cast a card from exile this way, it will go to your graveyard when it resolves, fails to resolve, or is countered. It won’t go back to exile.
• Distortion Strike doesn’t grant an ability to the targeted creature. Rather, it affects the game rules and states something that’s now true about that creature. The creature can’t be blocked even if it loses all abilities.""","438618","""Target creature gets +1/+0 until end of turn and can't be blocked this turn.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)""","0","0","0","USD","57556595-8ede-4a35-b3a4-0e6f8bfc4d9d","145410","3467612","","Goran Josic","ima"
"Doom Blade","Doom Blade","Iconic masters 2/12/23","Iconic Masters","IMA","87","$0.34","$0.68","","2x","","","","U","Instant","2","{1}{B}","Black","""""","438653","""Destroy target nonblack creature.""","0","0","0","USD","90699423-2556-40f7-b8f5-c9d82f22d52e","145420","3467712","","Chippy","ima"
"Doom Blade","Doom Blade","Iconic masters 2/12/23","Iconic Masters","IMA","87","$0.77","$1.54","Foil","2x","","","","U","Instant","2","{1}{B}","Black","""""","438653","""Destroy target nonblack creature.""","0","0","0","USD","90699423-2556-40f7-b8f5-c9d82f22d52e","145420","3467717","","Chippy","ima"
"Dragon Tempest","Dragon Tempest","Iconic masters 2/12/23","Iconic Masters","IMA","125","$4.49","$4.49","","1x","","","","U","Enchantment","2","{1}{R}","Red","""• The amount of damage dealt by the Dragon that entered the battlefield is based on the number of Dragons you control when the ability resolves.
• If a Dragon entering the battlefield causes Dragon Tempest’s second ability to trigger but leaves the battlefield before that ability resolves, that Dragon still deals damage.
• The two abilities aren’t mutually exclusive. If a Dragon with flying (which is most of them) enters the battlefield under your control, both abilities will trigger.""","438691","""Whenever a creature with flying enters the battlefield under your control, it gains haste until end of turn.
Whenever a Dragon enters the battlefield under your control, it deals X damage to any target, where X is the number of Dragons you control.""","0","0","0","USD","f1933d08-07fe-45ea-9b60-d9afb98d5753","145458","3468092","","Willian Murai","ima"
"Dragonloft Idol","Dragonloft Idol","Iconic masters 2/12/23","Iconic Masters","IMA","215","$0.25","$0.25","","1x","","","","U","Artifact Creature — Gargoyle","4","{4}","","""""","438781","""As long as you control a Dragon, Dragonloft Idol gets +1/+1 and has flying and trample.""","3","3","0","USD","0bdff68c-ad98-48b0-9e00-8c5032a3cdb1","145431","3467822","","Jung Park","ima"
"Dragonloft Idol","Dragonloft Idol","Iconic masters 2/12/23","Iconic Masters","IMA","215","$0.42","$0.42","Foil","1x","","","","U","Artifact Creature — Gargoyle","4","{4}","","""""","438781","""As long as you control a Dragon, Dragonloft Idol gets +1/+1 and has flying and trample.""","3","3","0","USD","0bdff68c-ad98-48b0-9e00-8c5032a3cdb1","145431","3467827","","Jung Park","ima"
"Electrolyze","Electrolyze","Iconic masters 2/12/23","Iconic Masters","IMA","198","$0.28","$0.28","","1x","","","","U","Instant","3","{1}{U}{R}","Blue/Red","""• You divide the damage as you cast Electrolyze, not as it resolves. Each target must be assigned at least 1 damage. In other words, as you cast Electrolyze, you choose whether to have it deal 2 damage to a single target, or deal 1 damage to each of two targets.
• If Electrolyze targets two creatures and one becomes an illegal target, the remaining target is dealt 1 damage, not 2. You'll still draw a card.
• If all chosen targets are illegal as Electrolyze tries to resolve, it won't resolve and none of its effects will happen. No damage will be dealt and you won't draw a card.""","438764","""Electrolyze deals 2 damage divided as you choose among one or two targets.
Draw a card.""","0","0","0","USD","5112af09-1305-4e00-8273-403eac40786f","145467","3468182","","Zoltan Boros & Gabor Szikszai","ima"
"Electrolyze","Electrolyze","Iconic masters 2/12/23","Iconic Masters","IMA","198","$0.60","$0.60","Foil","1x","","","","U","Instant","3","{1}{U}{R}","Blue/Red","""• You divide the damage as you cast Electrolyze, not as it resolves. Each target must be assigned at least 1 damage. In other words, as you cast Electrolyze, you choose whether to have it deal 2 damage to a single target, or deal 1 damage to each of two targets.
• If Electrolyze targets two creatures and one becomes an illegal target, the remaining target is dealt 1 damage, not 2. You'll still draw a card.
• If all chosen targets are illegal as Electrolyze tries to resolve, it won't resolve and none of its effects will happen. No damage will be dealt and you won't draw a card.""","438764","""Electrolyze deals 2 damage divided as you choose among one or two targets.
Draw a card.""","0","0","0","USD","5112af09-1305-4e00-8273-403eac40786f","145467","3468187","","Zoltan Boros & Gabor Szikszai","ima"
"Enlarge","Enlarge","Iconic masters 2/12/23","Iconic Masters","IMA","162","$0.25","$0.75","","3x","","","","U","Sorcery","5","{3}{G}{G}","Green","""• Only one creature is required to block the affected creature. Other creatures may also block it and are free to block other creatures or not block at all.
• If each creature the defending player controls can't block for any reason (such as being tapped), then the affected creature isn't blocked. If there's a cost associated with blocking the affected creature, the defending player isn't forced to pay that cost, so it doesn't have to be blocked in that case either.""","438728","""Target creature gets +7/+7 and gains trample until end of turn. It must be blocked this turn if able. (A creature with trample can deal excess combat damage to the player or planeswalker it's attacking.)""","0","0","0","USD","76f2e230-4c40-4e2a-a39e-81560122cd88","145511","3468622","","Michael Komarck","ima"
"Fireball","Fireball","Iconic masters 2/12/23","Iconic Masters","IMA","128","$0.25","$0.25","","1x","","","","U","Sorcery","1","{X}{R}","Red","""• For example, if X is 5 and you choose three target creatures, Fireball has a total cost of {7}{R} (even though its mana cost is just {5}{R} and its mana value is 6). If those creatures are all still legal targets as Fireball resolves, it deals 1 damage to each of them.
• You may cast Fireball with zero targets, regardless of the value chosen for X. If you do so, it will not be a targeted spell, and no damage will actually be dealt when it resolves.
• Fireball's damage is divided as Fireball resolves, not as it's cast, because there are no choices involved. The division involves only targets that are still legal as Fireball resolves.
• You can target more than X creatures. However, if the number of legal targets at the time Fireball resolves is greater than X, none of them will be dealt any damage.""","438694","""This spell costs {1} more to cast for each target beyond the first.
Fireball deals X damage divided evenly, rounded down, among any number of targets.""","0","0","0","USD","7220aaa0-c457-4067-b1ff-360b161c34e5","145463","3468142","","Dave Dorman","ima"
"Fog Bank","Fog Bank","Iconic masters 2/12/23","Iconic Masters","IMA","56","$0.43","$0.86","","2x","","","","U","Creature — Wall","2","{1}{U}","Blue","""• Fog Bank’s prevention effect isn’t considered while assigning combat damage from a creature with trample. For example, if it blocks a 5/5 creature with trample, that creature’s controller must assign 2 of that creature’s combat damage to Fog Bank and the remainder can be assigned to the defending player or planeswalker.""","438622","""Defender, flying
Prevent all combat damage that would be dealt to and dealt by Fog Bank.""","0","2","0","USD","2f234849-42c7-4862-aee1-863a77eeacb7","145413","3467642","","Howard Lyon","ima"
"Fog Bank","Fog Bank","Iconic masters 2/12/23","Iconic Masters","IMA","56","$0.55","$0.55","Foil","1x","","","","U","Creature — Wall","2","{1}{U}","Blue","""• Fog Bank’s prevention effect isn’t considered while assigning combat damage from a creature with trample. For example, if it blocks a 5/5 creature with trample, that creature’s controller must assign 2 of that creature’s combat damage to Fog Bank and the remainder can be assigned to the defending player or planeswalker.""","438622","""Defender, flying
Prevent all combat damage that would be dealt to and dealt by Fog Bank.""","0","2","0","USD","2f234849-42c7-4862-aee1-863a77eeacb7","145413","3467647","","Howard Lyon","ima"
"Great Teacher's Decree","Great Teacher's Decree","Iconic masters 2/12/23","Iconic Masters","IMA","21","$0.25","$0.75","","3x","","","","U","Sorcery","4","{3}{W}","White","""• Great Teacher’s Decree affects only creatures you control at the time it resolves. It won’t affect creatures that come under your control later in the turn.
• If a spell with rebound that you cast from your hand doesn’t resolve for any reason (either because another spell or ability counters it or because all its targets are illegal as it tries to resolve), none of its effects will happen, including rebound. The spell will be put into its owner’s graveyard and you won’t get to cast it again on your next turn.
• At the beginning of your upkeep, all delayed triggered abilities created by rebound effects trigger. You may handle them in any order. If you want to cast a card this way, you do so as part of the resolution of its delayed triggered ability. Timing restrictions based on the card’s type (if it’s a sorcery) are ignored. Other restrictions, such as “Cast [this spell] only during combat,” must be followed.
• As long as you cast a spell with rebound from your hand, rebound will work regardless of whether you paid its mana cost or an alternative cost you were permitted to pay.
• Casting the card again due to the delayed triggered ability is optional. If you choose not to cast the card, or if you can’t (perhaps because there are no legal targets available), the card will stay exiled. You won’t get another chance to cast it on a future turn.
• If a replacement effect (such as the one created by Rest in Peace) would cause a spell with rebound that you cast from your hand to be put somewhere other than into your graveyard as it resolves, you can choose whether to apply the rebound effect or the other effect as the spell resolves.
• Rebound will have no effect on copies of spells because you don’t cast them from your hand.
• If you cast a card from exile this way, it will go to its owner’s graveyard when it resolves, fails to resolve, or is countered. It won’t go back to exile.
• If you cast a spell with rebound from any zone other than your hand (including your opponent’s hand), rebound will have no effect.""","438587","""Creatures you control get +2/+1 until end of turn.
Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)""","0","0","0","USD","7fc449dc-60c7-4b78-9a73-afa1de64a41e","145371","3467222","","Zoltan Boros","ima"
"Haunting Hymn","Haunting Hymn","Iconic masters 2/12/23","Iconic Masters","IMA","93","$0.25","$0.25","","1x","","","","U","Instant","6","{4}{B}{B}","Black","""""","438659","""Target player discards two cards. If you cast this spell during your main phase, that player discards four cards instead.""","0","0","0","USD","2be041f3-482d-40f3-a525-39e3d6890c56","145448","3467992","","rk post","ima"
"Hoarding Dragon","Hoarding Dragon","Iconic masters 2/12/23","Iconic Masters","IMA","134","$0.33","$0.99","","3x","","","","U","Creature — Dragon","5","{3}{R}{R}","Red","""• The artifact card you find is exiled face up. All players can see what it is.
• Hoarding Dragon’s two abilities are linked. The second ability refers only to the card exiled by that Hoarding Dragon’s first ability. In other words, each Dragon has its own hoard.
• If Hoarding Dragon dies before its first ability resolves, its second ability will trigger and do nothing. Then its first ability will resolve. If you choose to exile an artifact card from your library, it will be exiled indefinitely.""","438700","""Flying
When Hoarding Dragon enters the battlefield, you may search your library for an artifact card, exile it, then shuffle.
When Hoarding Dragon dies, you may put the exiled card into its owner's hand.""","4","4","0","USD","5c6cd59a-f184-4e8e-885e-36fbceddfc06","145477","3468282","","Matt Cavotta","ima"
"Hunting Pack","Hunting Pack","Iconic masters 2/12/23","Iconic Masters","IMA","168","$0.25","$1.00","","4x","","","","U","Instant","7","{5}{G}{G}","Green","""• The copies are put directly onto the stack. They aren't cast and won't be counted by other spells with storm cast later in the turn.
• Spells cast from zones other than a player's hand and spells that were countered are counted by the storm ability.
• A copy of a spell can be countered like any other spell, but it must be countered individually. Countering a spell with storm won't affect the copies.
• The triggered ability that creates the copies can itself be countered by anything that can counter a triggered ability. If it is countered, no copies will be put onto the stack.""","438734","""Create a 4/4 green Beast creature token.
Storm (When you cast this spell, copy it for each spell cast before it this turn.)""","0","0","0","USD","06224230-d4cb-437d-87d5-956251c6f03d","145516","3468682","","Jim Nelson","ima"
"Illusory Ambusher","Illusory Ambusher","Iconic masters 2/12/23","Iconic Masters","IMA","58","$0.25","$0.50","","2x","","","","U","Creature — Cat Illusion","5","{4}{U}","Blue","""• Creatures may be dealt damage greater than their toughness. For example, if a source deals 5 damage to Illusory Ambusher, you’ll draw five cards.
• If Illusory Ambusher blocks a creature with trample, that creature’s controller can assign any amount of damage from 1 to that creature’s power to Illusory Ambusher. Excess damage doesn’t have to be assigned to the defending player.""","438624","""Flash (You may cast this spell any time you could cast an instant.)
Whenever Illusory Ambusher is dealt damage, draw that many cards.""","4","1","0","USD","5d7d5a82-3089-403a-8a27-5e4d53d793f0","145415","3467662","","Steve Argyle","ima"
"Illusory Angel","Illusory Angel","Iconic masters 2/12/23","Iconic Masters","IMA","59","$0.25","$0.75","","3x","","","","U","Creature — Angel Illusion","3","{2}{U}","Blue","""• It doesn’t matter whether the other spell resolved. It could have been countered or, if you’ve somehow cast Illusory Angel as though it had flash, it could still be on the stack.""","438625","""Cast this spell only if you've cast another spell this turn.
Flying""","4","4","0","USD","0a88a855-827c-4b08-bc1c-2c8f7cf92660","145417","3467682","","Allen Williams","ima"
"Indulgent Tormentor","Indulgent Tormentor","Iconic masters 2/12/23","Iconic Masters","IMA","94","$0.50","$0.50","","1x","","","","U","Creature — Demon","5","{3}{B}{B}","Black","""• The opponent chooses whether they sacrifice a creature, pays 3 life, or allows you to draw a card. That player can’t make an impossible choice, such as sacrificing a creature while they control no creatures.
• If there are no legal targets to choose, perhaps because all your opponents have hexproof, the ability is removed from the stack with no effect. You won’t draw a card. This is also true if the target opponent becomes an illegal target in response to the ability.""","438660","""Flying
At the beginning of your upkeep, draw a card unless target opponent sacrifices a creature or pays 3 life.""","5","3","0","USD","af042ca9-c57d-4477-965e-182fc557ca6b","145443","3467942","","Wesley Burt","ima"
