Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Beast Within","Beast Within","Mystery/the list (1/31/23)","Mystery Booster","MB1","1134","$1.31","$1.31","","1x","","","","U","Instant","3","{2}{G}","Green","""• If the target permanent is an illegal target by the time Beast Within tries to resolve, the spell won't resolve. No player creates a Beast token. If the target is legal but not destroyed (most likely because it has indestructible), its controller does create a Beast token.
• If the permanent is still a legal target but is not destroyed (perhaps because it regenerated or has indestructible), its controller still gets the Beast token.""","0","""Destroy target permanent. Its controller creates a 3/3 green Beast creature token.""","0","0","0","USD","dc259874-5341-4cad-8766-73931f9914c4","203000","4267368","","Jesper Ejsing","mb1"
"Belligerent Brontodon","Belligerent Brontodon","Mystery/the list (1/31/23)","The List","PLIST","628","$0.25","$0.25","","1x","","","","U","Creature — Dinosaur","7","{5}{G}{W}","White/Green","""• Belligerent Brontodon’s ability doesn’t actually change any creature’s power. It changes only the amount of combat damage it assigns. All other rules and effects that check power or toughness use the real values. For example, Hunt the Weak won’t cause a creature to fight with its toughness.""","0","""Each creature you control assigns combat damage equal to its toughness rather than its power.""","4","6","0","USD","4a1d16f8-cfc4-4358-89dd-31749a6ee737","203157","4268153","","Dan Scott","plist"
"Bestial Menace","Bestial Menace","Mystery/the list (1/31/23)","Mystery Booster","MB1","1137","$0.25","$0.25","","1x","","","","U","Sorcery","5","{3}{G}{G}","Green","""""","0","""Create a 1/1 green Snake creature token, a 2/2 green Wolf creature token, and a 3/3 green Elephant creature token.""","0","0","0","USD","f9540288-9aef-49a2-a5da-3e42ba9dbbcd","203007","4267403","","Andrew Robinson","mb1"
"Blasted Landscape","Blasted Landscape","Mystery/the list (1/31/23)","Mystery Booster","MB1","1657","$1.57","$1.57","","1x","","","","U","Land","0","","Land","""• Cycling is an activated ability. Effects that interact with activated abilities (such as Stifle or Rings of Brighthearth) will interact with cycling. Effects that interact with spells (such as Remove Soul or Faerie Tauntings) will not.""","0","""{T}: Add {C}.
Cycling {2} ({2}, Discard this card: Draw a card.)""","0","0","0","USD","eb6a101b-be36-4915-beba-64ed09165469","202777","4266252","","Ciruelo","mb1"
"Bloodbraid Elf","Bloodbraid Elf","Mystery/the list (1/31/23)","Mystery Booster","MB1","1402","$0.45","$0.45","","1x","","","","U","Creature — Elf Berserker","4","{2}{R}{G}","Red/Green","""• A spell's mana value is determined only by its mana cost. Ignore any alternative costs, additional costs, cost increases, or cost reductions.
• Cascade triggers when you cast the spell, meaning that it resolves before that spell. If you end up casting the exiled card, it will go on the stack above the spell with cascade.
• When the cascade ability resolves, you must exile cards. The only optional part of the ability is whether or not you cast the last card exiled.
• If a spell with cascade is countered, the cascade ability will still resolve normally.
• You exile the cards face up. All players will be able to see them.
• If you cast a card “without paying its mana cost,” you can't choose to cast it for any alternative costs. You can, however, pay additional costs. If the card has any mandatory additional costs, you must pay those to cast the card.
• If the card has {X} in its mana cost, you must choose 0 as the value of X when casting it without paying its mana cost.
• Due to a recent rules change to cascade, not only do you stop exiling cards if you exile a nonland card with lesser mana value than the spell with cascade, but the resulting spell you cast must also have lesser mana value. Previously, in cases where a card's mana value differed from the resulting spell, such as with some modal double-faced cards or cards with an Adventure, you could cast a spell with a higher mana value than the exiled card.
• The mana value of a split card is determined by the combined mana cost of its two halves. If cascade allows you to cast a split card, you may cast either half but not both halves.""","0","""Haste
Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)""","3","2","0","USD","a646dbd4-07a3-44c5-ab24-2655c5fe9562","203165","4268193","","Steve Argyle","mb1"
"Bloodied Ghost","Bloodied Ghost","Mystery/the list (1/31/23)","The List","PLIST","391","$0.25","$0.25","","1x","","","","U","Creature — Spirit","3","{1}{W/B}{W/B}","White/Black","""""","0","""Flying
Bloodied Ghost enters the battlefield with a -1/-1 counter on it.""","3","3","0","USD","b019b49a-7f9e-4d51-a46c-26bd3de1a7c4","235214","4841566","","Mike Dringenberg","plist"
"Brothers Yamazaki","Brothers Yamazaki","Mystery/the list (1/31/23)","The List","PLIST","125","$0.30","$0.30","","1x","","","","U","Legendary Creature — Human Samurai","3","{2}{R}","Red","""• If a third Brothers Yamazaki enters the battlefield, the legend rule will apply. If one player controls more than one Brothers Yamazaki at that time, that player will have choose one and put the rest into their graveyard.
• The two Brothers could be controlled by different players.
• There are two versions of this card, each with different art. The cards are numbered 160a/306 and 160b/306. The art has no effect on game play.""","0","""Bushido 1 (Whenever this creature blocks or becomes blocked, it gets +1/+1 until end of turn.)
If there are exactly two permanents named Brothers Yamazaki on the battlefield, the ""legend rule"" doesn't apply to them.
Each other creature named Brothers Yamazaki gets +2/+2 and has haste.""","2","1","0","USD","2a9d3876-0f16-4469-ad35-94160446fd70","222456","4582575","","Ron Spears","plist"
"Campaign of Vengeance","Campaign of Vengeance","Mystery/the list (1/31/23)","Mystery Booster","MB1","1406","$0.39","$0.39","","1x","","","","U","Enchantment","5","{3}{W}{B}","White/Black","""• If a creature attacks a planeswalker, the defending player is the player who controls that planeswalker.
• In a multiplayer game, each instance of the ability affects only one defending player. For example, if you attack player A with two creatures and player B with two creatures, each of those players will lose 2 life, not 4.
• In a Two-Headed Giant game, Campaign of Vengeance’s triggered ability has one defending player of your choice lose 1 life. The team doesn’t lose 2 life.""","0","""Whenever a creature you control attacks, defending player loses 1 life and you gain 1 life.""","0","0","0","USD","eeb4800c-639f-479a-99ab-5a44a7d2d76b","203175","4268243","","Igor Kieryluk","mb1"
"Carrion Feeder","Carrion Feeder","Mystery/the list (1/31/23)","Mystery Booster","MB1","592","$1.49","$1.49","","1x","","","","U","Creature — Zombie","1","{B}","Black","""""","0","""Carrion Feeder can't block.
Sacrifice a creature: Put a +1/+1 counter on Carrion Feeder.""","1","1","0","USD","22a77543-749a-49d8-96f4-3458ae5dcd38","203614","4270438","","Svetlin Velinov","mb1"
"Claim // Fame","Claim // Fame","Mystery/the list (1/31/23)","Mystery Booster","MB1","1536","$0.25","$0.25","","1x","","","","U","Sorcery // Sorcery","3","{B} // {1}{R}","Black/Red","""• Once you’ve started to cast a spell with aftermath from your graveyard, the card is immediately moved to the stack. Opponents can’t try to stop the ability by exiling the card with an effect such as that of Crook of Condemnation.
• All split cards have two card faces on a single card, and you put a split card onto the stack with only the half you’re casting. The characteristics of the half of the card you didn’t cast are ignored while the spell is on the stack. For example, if an effect prevents you from casting green spells, you can cast Destined of Destined // Lead, but not Lead.
• Each split card is a single card. For example, if you discard one, you’ve discarded one card, not two. If an effect counts the number of instant and sorcery cards in your graveyard, Destined // Lead counts once, not twice.
• Each split card has two names. If an effect instructs you to choose a card name, you may choose one, but not both.
• While not on the stack, the characteristics of a split card are the combination of its two halves. For example, Destined // Lead is a green and black card, it is both an instant card and a sorcery card, and its mana value is 6. This means that if an effect allows you to cast a card with mana value 2 from your hand, you can’t cast Destined. This is a change from the previous rules for split cards.
• Split cards with aftermath have a new frame treatment—the half you can cast from your hand is oriented the same as other cards you’d cast from your hand, while the half you can cast from your graveyard is a traditional split card half. This frame treatment is for your convenience and has no rules significance.
• If another effect allows you to cast a split card with aftermath from any zone other than a graveyard, you can’t cast the half with aftermath.
• If another effect allows you to cast a split card with aftermath from a graveyard, you may cast either half. If you cast the half that has aftermath, you’ll exile the card if it would leave the stack.
• A spell with aftermath cast from a graveyard will always be exiled afterward, whether it resolves, it’s countered, or it leaves the stack in some other way.
• If you cast the first half of a split card with aftermath during your turn, you’ll have priority immediately after it resolves. You can cast the half with aftermath from your graveyard before any player can take any other action if it’s legal for you to do so.""","0","""Return target creature card with mana value 2 or less from your graveyard to the battlefield.
<>
Aftermath (Cast this spell only from your graveyard. Then exile it.)
Target creature gets +2/+0 and gains haste until end of turn.""","0","0","0","USD","d6bf44f3-3d3d-444b-a2ec-fa223d745b7b","204630","4275680","","Jason Rainville","mb1"
"Cloister Gargoyle","Cloister Gargoyle","Mystery/the list (1/31/23)","The List","PLIST","504","$0.25","$0.25","","1x","","","","U","Artifact Creature — Gargoyle","3","{2}{W}","White","""• Cloister Gargoyle's last ability works even if it wasn't on the battlefield when you completed a dungeon.
• To venture into the dungeon, a player moves their venture marker into the next room of the dungeon they are currently in. If they aren't currently in a dungeon, that player instead chooses a dungeon card from outside the game, puts it into the command zone, and moves their venture marker onto the first room.
• Moving into a dungeon room will cause its room ability to trigger.
• Once you resolve the last room ability of a dungeon, that dungeon is now completed and is removed from the game.
• A player may only have one dungeon in the command zone at a time.
• The player venturing into the dungeon chooses which dungeon they will venture into. They may choose a dungeon that they have already completed this game.
• Dungeon cards are not part of a player's deck or sideboard. In both constructed and limited formats, players can use any dungeon card when they venture into the dungeon.
• You can only move forward (well, downward) in a dungeon, never backwards or sideways.
• Dungeons are removed from the game as a state-based action.
• If you somehow venture into the dungeon while a room's ability is on the stack, you will continue on in the dungeon. If you're already in the last room, complete that dungeon and start a new one.
• Choosing the dungeon or room to venture into is part of resolving the venture into the dungeon keyword action. Once that choice is made, players may not respond until after the appropriate room ability has triggered.""","0","""When Cloister Gargoyle enters the battlefield, venture into the dungeon. (Enter the first room or advance to the next room.)
As long as you've completed a dungeon, Cloister Gargoyle gets +3/+0 and has flying.""","0","4","0","USD","37bfe275-b912-4e69-8c4c-1c18e1967b09","248625","5197520","","Russ Nicholson","plist"
"Cradle Guard","Cradle Guard","Mystery/the list (1/31/23)","The List","PLIST","163","$0.25","$0.25","","1x","","","","U","Creature — Treefolk","3","{1}{G}{G}","Green","""""","0","""Trample
Echo {1}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)""","4","4","0","USD","eb584feb-507c-4d03-a920-b5801f69611b","222480","4582815","","Mark Zug","plist"
"Creeping Mold","Creeping Mold","Mystery/the list (1/31/23)","Mystery Booster","MB1","1170","$0.25","$0.25","","1x","","","","U","Sorcery","4","{2}{G}{G}","Green","""""","0","""Destroy target artifact, enchantment, or land.""","0","0","0","USD","32eb65d0-e13f-48ad-b104-d2da4568db9f","203063","4267683","","Cliff Childs","mb1"
"Deathreap Ritual","Deathreap Ritual","Mystery/the list (1/31/23)","Mystery Booster","MB1","1414","$0.46","$0.46","","1x","","","","U","Enchantment","4","{2}{B}{G}","Black/Green","""• If a creature didn't die before a turn's end step begins, Deathreap Ritual's ability doesn't trigger at all. The creature may have died before Deathreap Ritual entered the battlefield, however.
• You draw one card when the ability resolves, not one card per creature that died during the turn.""","0","""Morbid — At the beginning of each end step, if a creature died this turn, you may draw a card.""","0","0","0","USD","d5158343-febf-43d0-80e2-a30a27a9c49b","203192","4268328","","Steve Argyle","mb1"
"Draconic Disciple","Draconic Disciple","Mystery/the list (1/31/23)","Mystery Booster","MB1","1416","$0.25","$0.25","","1x","","","","U","Creature — Human Shaman","3","{1}{R}{G}","Red/Green","""""","0","""{T}: Add one mana of any color.
{7}, {T}, Sacrifice Draconic Disciple: Create a 5/5 red Dragon creature token with flying.""","2","2","0","USD","93a225d0-9e03-4a93-8e6d-a7a20b38bb63","203197","4268353","","Yongjae Choi","mb1"
"Esper Charm","Esper Charm","Mystery/the list (1/31/23)","Mystery Booster","MB1","1421","$0.59","$0.59","","1x","","","","U","Instant","3","{W}{U}{B}","White/Blue/Black","""• You can choose a mode only if you can choose legal targets for that mode. If you can’t choose legal targets for any of the modes, you can’t cast the spell.
• While the spell is on the stack, treat it as though its only text is the chosen mode. The other two modes are treated as though they don’t exist. You don’t choose targets for those modes.
• If this spell is copied, the copy will have the same mode as the original.""","0","""Choose one —
• Destroy target enchantment.
• Draw two cards.
• Target player discards two cards.""","0","0","0","USD","6804aa61-c2f7-4cd9-a348-8313a4305b5e","203206","4268398","","Michael Bruinsma","mb1"
"Felidar Guardian","Felidar Guardian","Mystery/the list (1/31/23)","Mystery Booster","MB1","107","$1.47","$1.47","","1x","","","","U","Creature — Cat Beast","4","{3}{W}","White","""• If a creature token is exiled this way, it will cease to exist and will not return to the battlefield.
• After the permanent returns to the battlefield, it will be a new object with no connection to the permanent that was exiled. It won’t have any additional abilities it may have had when it was exiled. Any +1/+1 counters on it or Auras attached to it are removed, and any Equipment will no longer be attached.""","0","""When Felidar Guardian enters the battlefield, you may exile another target permanent you control, then return that card to the battlefield under its owner's control.""","1","4","0","USD","b8adc1ba-969c-4597-ba96-7469669bf0bb","203084","4267788","","Jakub Kasper","mb1"
"Filigree Familiar","Filigree Familiar","Mystery/the list (1/31/23)","Mystery Booster","MB1","1582","$0.25","$0.25","","1x","","","","U","Artifact Creature — Fox","3","{3}","","""""","0","""When Filigree Familiar enters the battlefield, you gain 2 life.
When Filigree Familiar dies, draw a card.""","2","2","0","USD","2859f9d8-40eb-4db4-b2ed-49d4724f93dc","202954","4267142","","Izzy","mb1"
"Flamekin Harbinger","Flamekin Harbinger","Mystery/the list (1/31/23)","Mystery Booster Retail Edition Foils","FMB1","50","$2.57","$5.14","Foil","2x","","","","U","Creature — Elemental Shaman","1","{R}","Red","""""","0","""When Flamekin Harbinger enters the battlefield, you may search your library for an Elemental card, reveal it, then shuffle and put that card on top.""","1","1","0","USD","8251195e-159f-4fd1-a6b7-b01d2407f758","210453","4347424","","Steve Prescott","fmb1"
"Flametongue Kavu","Flametongue Kavu","Mystery/the list (1/31/23)","Mystery Booster","MB1","932","$0.25","$0.25","","1x","","","","U","Creature — Kavu","4","{3}{R}","Red","""• Flametongue Kavu’s ability can target itself. If it’s the only creature on the battlefield as its ability triggers, its ability must target itself.""","0","""When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.""","4","2","0","USD","6cd99728-ce21-4ab0-b3c1-c97fc4e40c13","204530","4275180","","Slawomir Maniak","mb1"
"Fretwork Colony","Fretwork Colony","Mystery/the list (1/31/23)","Mystery Booster","MB1","664","$0.25","$0.25","","1x","","","","U","Creature — Insect","2","{1}{B}","Black","""• You lose 1 life even if you can't put a +1/+1 counter on Fretwork Colony, perhaps because it left the battlefield in response to its triggered ability.""","0","""Fretwork Colony can't block.
At the beginning of your upkeep, put a +1/+1 counter on Fretwork Colony and you lose 1 life.""","1","1","0","USD","ec38a8a2-b73b-43da-9dec-f862a2d03db3","204247","4273782","","Christopher Burdett","mb1"
"Grizzly Fate","Grizzly Fate","Mystery/the list (1/31/23)","The List","PLIST","172","$0.37","$0.37","","1x","","","","U","Sorcery","5","{3}{G}{G}","Green","""• At the time this spell is resolving, it is on the stack and not in the graveyard. This means that you should not count this card when determining whether the Threshold effect occurs.""","0","""Create two 2/2 green Bear creature tokens.
Threshold — Create four 2/2 green Bear creature tokens instead if seven or more cards are in your graveyard.
Flashback {5}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","75d22bb3-824e-4699-8352-42392af307d1","222620","4586250","","Dave Dorman","plist"
"Guard Gomazoa","Guard Gomazoa","Mystery/the list (1/31/23)","Mystery Booster","MB1","395","$0.39","$0.39","","1x","","","","U","Creature — Jellyfish","3","{2}{U}","Blue","""""","0","""Defender, flying
Prevent all combat damage that would be dealt to Guard Gomazoa.""","1","3","0","USD","51a57dcb-c7fc-449b-85c1-6f4aae763ec0","204009","4272608","","Rob Alexander","mb1"
"Harmonize","Harmonize","Mystery/the list (1/31/23)","Mystery Booster","MB1","1234","$0.49","$0.49","","1x","","","","U","Sorcery","4","{2}{G}{G}","Green","""""","0","""Draw three cards.""","0","0","0","USD","4a8c8b67-a07b-4316-acc1-b3597b0e774b","203387","4269303","","Paul Lee","mb1"
"Hedron Crab","Hedron Crab","Mystery/the list (1/31/23)","Mystery Booster","MB1","398","$4.65","$4.65","","1x","","","","U","Creature — Crab","1","{U}","Blue","""• The landfall ability triggers whenever a land enters the battlefield under your control for any reason. It triggers whenever you play a land, as well as whenever a spell or ability (such as Rampant Growth) causes you to put a land onto the battlefield under your control. It will even trigger when a spell or ability causes another player to put a land onto the battlefield under your control (as can happen with Yavimaya Dryad’s ability, for example).
• When a land enters the battlefield under your control, each landfall ability of the permanents you control will trigger. You can put them on the stack in any order. The last ability you put on the stack will be the first one that resolves.""","0","""Landfall — Whenever a land enters the battlefield under your control, target player mills three cards.""","0","2","0","USD","4d804aad-ccf5-4605-9076-9000f8f9538a","204016","4272643","","Jesper Ejsing","mb1"
"Icy Manipulator","Icy Manipulator","Mystery/the list (1/31/23)","Mystery Booster","MB1","1596","$0.25","$0.25","","1x","","","","U","Artifact","4","{4}","","""• Once a player announces that they’re casting a spell or activating an ability, no player may take other actions until the spell or ability has been paid for. Notably, other players can’t try to tap that player’s permanents to stop them from paying {T} or to stop them from producing enough mana.""","0","""{1}, {T}: Tap target artifact, creature, or land.""","0","0","0","USD","cae4f75e-d0a2-4e1e-bf2b-b62423c7f7b5","202988","4267308","","Titus Lunter","mb1"
"Iroas's Champion","Iroas's Champion","Mystery/the list (1/31/23)","Mystery Booster","MB1","1438","$0.25","$0.25","","1x","","","","U","Creature — Human Soldier","3","{1}{R}{W}","White/Red","""""","0","""Double strike (This creature deals both first-strike and regular combat damage.)""","2","2","0","USD","627c63f5-4e33-49e1-8d0c-b42deec898d4","203315","4268943","","Marco Nelor","mb1"
"Join Shields","Join Shields","Mystery/the list (1/31/23)","Mystery Booster","MB1","1439","$0.27","$0.27","","1x","","","","U","Instant","5","{3}{G}{W}","White/Green","""• Untapped creatures you control can’t be untapped again, but those creatures still gain hexproof and indestructible.""","0","""Untap all creatures you control. They gain hexproof and indestructible until end of turn. (They can't be the targets of spells or abilities your opponents control. Damage and effects that say ""destroy"" don't destroy them.)""","0","0","0","USD","d3a5c2e5-7914-4edc-960a-75f3dfb5afc4","203318","4268958","","Winona Nelson","mb1"
"Jubilant Mascot","Jubilant Mascot","Mystery/the list (1/31/23)","The List","PLIST","351","$0.25","$0.25","","1x","","","","U","Creature — Homunculus","3","{2}{W}","White","""• You choose the target creatures to support when Jubilant Mascot’s triggered ability is put onto the stack, but you don’t choose whether to pay {3}{W} until the ability resolves.
• You can’t put more than one +1/+1 counter on any one target using the support action.
• Support can target a creature another player controls.
• If a spell with support has other abilities that target creatures, those abilities and the support ability can target the same creature.
• If some, but not all, targets for a spell become illegal, the remaining targets are affected as appropriate. If all of a spell’s targets become illegal, that spell doesn’t resolve.""","0","""At the beginning of combat on your turn, you may pay {3}{W}. If you do, support 2. (Put a +1/+1 counter on each of up to two other target creatures.)""","1","1","0","USD","8888117d-4402-4565-a1e6-80dbe0ebebca","203135","4268043","","Filip Burburan","plist"
"Kulrath Knight","Kulrath Knight","Mystery/the list (1/31/23)","Mystery Booster Retail Edition Foils","FMB1","95","$0.75","$0.75","Foil","1x","","","","U","Creature — Elemental Knight","5","{3}{B/R}{B/R}","Black/Red","""• This checks your opponents’ creatures for any kind of counters, not just -1/-1 counters.""","0","""Flying
Wither (This deals damage to creatures in the form of -1/-1 counters.)
Creatures your opponents control with counters on them can't attack or block.""","3","3","0","USD","e7086839-eba0-4ff2-b6c9-96d3c72937e0","210406","4347189","","Daarken","fmb1"
"Leonin Relic-Warder","Leonin Relic-Warder","Mystery/the list (1/31/23)","Mystery Booster","MB1","158","$0.49","$0.49","","1x","","","","U","Creature — Cat Cleric","2","{W}{W}","White","""• If Leonin Relic-Warder leaves the battlefield before its first ability has resolved, its second ability will trigger and when it resolves, do nothing. Then its first ability will resolve and exile the targeted artifact or enchantment with no way to return it to the battlefield.""","0","""When Leonin Relic-Warder enters the battlefield, you may exile target artifact or enchantment.
When Leonin Relic-Warder leaves the battlefield, return the exiled card to the battlefield under its owner's control.""","2","2","0","USD","42cc01f0-159c-4f34-8e6a-3c5c4a21ec07","203163","4268183","","Greg Staples","mb1"
