Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Departed Deckhand","Departed Deckhand","Core set 2019 1/30/23","Core Set 2019","M19","49","$0.25","$0.50","","2x","","","","U","Creature — Spirit Pirate","2","{1}{U}","Blue","""• You’ll sacrifice Departed Deckhand even if you counter the spell that targets it.
• If the spell that targets Departed Deckhand has no other targets, it won’t resolve (because it no longer has a legal target after Departed Deckhand is sacrificed).
• Activating Departed Deckhand’s last ability after a creature has become blocked by a non-Spirit creature won’t cause that creature to become unblocked.""","447185","""When Departed Deckhand becomes the target of a spell, sacrifice it.
Departed Deckhand can't be blocked except by Spirits.
{3}{U}: Another target creature you control can't be blocked this turn except by Spirits.""","2","2","0","USD","1081df25-1137-4c4d-909b-40e78723652c","169223","3766091","","Zoltan Boros","m19"
"Diamond Mare","Diamond Mare","Core set 2019 1/30/23","Core Set 2019","M19","231","$0.25","$0.50","","2x","","","","U","Artifact Creature — Horse","2","{2}","","""""","447368","""As Diamond Mare enters the battlefield, choose a color.
Whenever you cast a spell of the chosen color, you gain 1 life.""","1","3","0","USD","ca600b3f-2c70-489b-b218-6e3245b90114","169071","3765100","","Alayna Danner","m19"
"Diregraf Ghoul","Diregraf Ghoul","Core set 2019 1/30/23","Core Set 2019","M19","92","$0.25","$0.25","","1x","","","","U","Creature — Zombie","1","{B}","Black","""""","447228","""Diregraf Ghoul enters the battlefield tapped.""","2","2","0","USD","5cf2d355-404e-4c21-9bc2-973d09a845a5","168459","3760297","","Dave Kendall","m19"
"Draconic Disciple","Draconic Disciple","Core set 2019 1/30/23","Core Set 2019","M19","215","$0.25","$0.50","","2x","","","","U","Creature — Human Shaman","3","{1}{R}{G}","Red/Green","""""","447351","""{T}: Add one mana of any color.
{7}, {T}, Sacrifice Draconic Disciple: Create a 5/5 red Dragon creature token with flying.""","2","2","0","USD","a353510a-30de-4891-97b9-d7d556531c41","169072","3765110","","Yongjae Choi","m19"
"Dryad Greenseeker","Dryad Greenseeker","Core set 2019 1/30/23","Core Set 2019","M19","178","$0.25","$0.50","","2x","","","","U","Creature — Dryad","2","{1}{G}","Green","""• If the top card of your library isn’t a land card, or if you choose not to reveal it, it remains on top of your library.""","447314","""{T}: Look at the top card of your library. If it's a land card, you may reveal it and put it into your hand.""","1","3","0","USD","30171803-1e7b-430b-a0de-2dfd2f1115ac","169242","3766256","","Greg Opalinski","m19"
"Enigma Drake","Enigma Drake","Core set 2019 1/30/23","Core Set 2019","M19","216","$0.25","$0.50","","2x","","","","U","Creature — Drake","3","{1}{U}{R}","Blue/Red","""• A split card (such as those featured in the Amonkhet block) only counts once for Enigma Drake’s ability, even if it’s both an instant and a sorcery.
• The ability that defines Enigma Drake’s power works in all zones.""","447352","""Flying
Enigma Drake's power is equal to the number of instant and sorcery cards in your graveyard.""","*","4","0","USD","6e0def77-3528-40fb-a6b2-c3d1e31ade65","169249","3766316","","Steve Argyle","m19"
"Exclusion Mage","Exclusion Mage","Core set 2019 1/30/23","Core Set 2019","M19","55","$0.25","$0.25","","1x","","","","U","Creature — Human Wizard","3","{2}{U}","Blue","""""","447191","""When Exclusion Mage enters the battlefield, return target creature an opponent controls to its owner's hand.""","2","2","0","USD","ccad82f5-5c5c-42ad-b66e-942f0d9631ca","168589","3761293","","Chris Seaman","m19"
"Fell Specter","Fell Specter","Core set 2019 1/30/23","Core Set 2019","M19","96","$0.35","$0.35","","1x","","","","U","Creature — Specter","4","{3}{B}","Black","""""","447232","""Flying
When Fell Specter enters the battlefield, target opponent discards a card.
Whenever an opponent discards a card, that player loses 2 life.""","1","3","0","USD","e8cb52a4-5fec-41a0-8030-503a61e3d33e","169151","3765615","","Dimitar Marinski","m19"
"Fiery Finish","Fiery Finish","Core set 2019 1/30/23","Core Set 2019","M19","140","$0.23","$0.46","","2x","","","","U","Sorcery","6","{4}{R}{R}","Red","""""","447276","""Fiery Finish deals 7 damage to target creature.""","0","0","0","USD","3e38127d-63af-4d26-9ff5-358c8a61f39c","168471","3760417","","Joe Slucher","m19"
"Fountain of Renewal","Fountain of Renewal","Core set 2019 1/30/23","Core Set 2019","M19","235","$0.57","$1.14","","2x","","","","U","Artifact","1","{1}","","""""","447372","""At the beginning of your upkeep, you gain 1 life.
{3}, Sacrifice Fountain of Renewal: Draw a card.""","0","0","0","USD","26894980-8961-4479-85dd-5f01c899718b","168493","3760637","","Adam Paquette","m19"
"Gargoyle Sentinel","Gargoyle Sentinel","Core set 2019 1/30/23","Core Set 2019","M19","236","$0.24","$0.24","","1x","","","","U","Artifact Creature — Gargoyle","3","{3}","","""""","447373","""Defender (This creature can't attack.)
{3}: Until end of turn, Gargoyle Sentinel loses defender and gains flying.""","3","3","0","USD","381e9f97-9655-4f41-9829-4ac26c2ed6ac","169292","3766681","","Drew Baker","m19"
"Ghastbark Twins","Ghastbark Twins","Core set 2019 1/30/23","Core Set 2019","M19","181","$0.25","$0.50","","2x","","","","U","Creature — Treefolk","7","{5}{G}{G}","Green","""""","447317","""Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Ghastbark Twins can block an additional creature each combat.""","7","7","0","USD","d470e441-3520-4669-aaa5-f0c57829352a","168482","3760527","","Zack Stella","m19"
"Ghirapur Guide","Ghirapur Guide","Core set 2019 1/30/23","Core Set 2019","M19","182","$0.24","$0.48","","2x","","","","U","Creature — Elf Scout","3","{2}{G}","Green","""• Once a creature with power 2 or less has blocked a creature, activating Ghirapur Guide's ability won't change or undo that block.
• Once a creature with power 3 or greater has blocked the target creature, changing the power of the blocking creature won't change or undo that block.""","447318","""{2}{G}: Target creature you control can't be blocked by creatures with power 2 or less this turn.""","3","2","0","USD","06582256-37d4-442d-b452-9cd93d285d2f","169331","3767056","","Scott Murphy","m19"
"Gift of Paradise","Gift of Paradise","Core set 2019 1/30/23","Core Set 2019","M19","184","$0.25","$0.25","","1x","","","","U","Enchantment — Aura","3","{2}{G}","Green","""• If the target land is an illegal target by the time Gift of Paradise tries to resolve, it doesn’t resolve. It won’t enter the battlefield, so its enters-the-battlefield ability won’t trigger.""","447320","""Enchant land
When Gift of Paradise enters the battlefield, you gain 3 life.
Enchanted land has ""{T}: Add two mana of any one color.""""","0","0","0","USD","c0338075-5e84-4a37-957a-9cf23ac261ab","169332","3767066","","Ryan Pancoast","m19"
"Gravedigger","Gravedigger","Core set 2019 1/30/23","Core Set 2019","M19","98","$0.24","$0.24","","1x","","","","U","Creature — Zombie","4","{3}{B}","Black","""• A “creature card” is any card with the type creature, even if it has other types such as artifact, enchantment, or land. Older cards of type summon are also creature cards.""","447234","""When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.""","2","2","0","USD","3c6d2a84-5e47-4f7a-83f7-ee4e670980c7","168460","3760307","","Dermot Power","m19"
"Guttersnipe","Guttersnipe","Core set 2019 1/30/23","Core Set 2019","M19","145","$0.33","$0.66","","2x","","","","U","Creature — Goblin Shaman","3","{2}{R}","Red","""• Guttersnipe’s triggered ability resolves before the spell that caused it to trigger. It resolves even if that spell is countered.
• In a Two-Headed Giant game, Guttersnipe’s ability causes the opposing team to lose 4 life.""","447281","""Whenever you cast an instant or sorcery spell, Guttersnipe deals 2 damage to each opponent.""","2","2","0","USD","bbc0f3e7-a287-4624-8266-ca617448fcaa","168611","3761513","","Mathias Kollros","m19"
"Herald of Faith","Herald of Faith","Core set 2019 1/30/23","Core Set 2019","M19","13","$0.25","$0.25","","1x","","","","U","Creature — Angel","5","{3}{W}{W}","White","""""","447149","""Flying
Whenever Herald of Faith attacks, you gain 2 life.""","4","3","0","USD","452591ca-7273-4e47-820b-3ff89697a036","168440","3760107","","Tommy Arnold","m19"
"Horizon Scholar","Horizon Scholar","Core set 2019 1/30/23","Core Set 2019","M19","59","$0.24","$0.24","","1x","","","","U","Creature — Sphinx","6","{5}{U}","Blue","""• When you scry, you may put all the cards you look at back on top of your library, you may put all of those cards on the bottom of your library, or you may put some of those cards on top and the rest of them on the bottom.
• You choose how to order cards returned to your library after scrying no matter where you put them.
• You perform the actions stated on a card in sequence. For some spells and abilities, that means you'll scry last. For others, that means you'll scry and then perform other actions.
• Scry appears on some spells and abilities with one or more targets. If all of the spell or ability's targets are illegal when it tries to resolve, it won't resolve and none of its effects will happen. You won't scry.""","447195","""Flying
When Horizon Scholar enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)""","4","4","0","USD","7e925a7a-da5b-4d5d-b5ff-37645ac217f9","168608","3761483","","Karl Kopinski","m19"
"Knightly Valor","Knightly Valor","Core set 2019 1/30/23","Core Set 2019","M19","20","$0.25","$0.25","","1x","","","","U","Enchantment — Aura","5","{4}{W}","White","""• You need a creature for Knightly Valor to target as you cast it. There’s no way to have it enter the battlefield attached to the Knight token it’ll create.
• If the creature this Aura would enchant is an illegal target by the time Knightly Valor tries to resolve, the Aura spell doesn’t resolve. It won’t enter the battlefield, so its ability won’t trigger.""","447156","""Enchant creature
When Knightly Valor enters the battlefield, create a 2/2 white Knight creature token with vigilance. (Attacking doesn't cause it to tap.)
Enchanted creature gets +2/+2 and has vigilance.""","0","0","0","USD","366ab022-967d-48ff-a1f9-4bd642dba1ae","169285","3766611","","Matt Stewart","m19"
"Leonin Vanguard","Leonin Vanguard","Core set 2019 1/30/23","Core Set 2019","M19","22","$0.25","$0.50","","2x","","","","U","Creature — Cat Soldier","1","{W}","White","""• If you don’t control three or more creatures as your combat phase begins, Leonin Vanguard’s ability won’t trigger at all. Causing a permanent to become a creature during the beginning of combat step won’t cause Leonin Vanguard’s ability to trigger.
• If you don’t control three or more creatures as Leonin Vanguard’s ability resolves, the ability does nothing. However, if you do control three or more creatures as it resolves, the +1/+1 bonus doesn’t stop applying if you no longer control three creatures later in the turn.""","447158","""At the beginning of combat on your turn, if you control three or more creatures, Leonin Vanguard gets +1/+1 until end of turn and you gain 1 life.""","1","1","0","USD","724738ad-6a9b-4ef6-b637-558645cd8151","169217","3766046","","Aaron Miller","m19"
"Lightning Strike","Lightning Strike","Core set 2019 1/30/23","Core Set 2019","M19","152","$0.25","$0.25","","1x","","","","U","Instant","2","{1}{R}","Red","""""","447288","""Lightning Strike deals 3 damage to any target.""","0","0","0","USD","084b7337-c06f-4cbf-8fc0-0b20c221f1dc","168474","3760447","","Adam Paquette","m19"
"Meteor Golem","Meteor Golem","Core set 2019 1/30/23","Core Set 2020","M20","232","$0.25","$0.25","","1x","","","","U","Artifact Creature — Golem","7","{7}","","""""","466986","""When Meteor Golem enters the battlefield, destroy target nonland permanent an opponent controls.""","3","3","0","USD","b748341f-557c-4b6a-a36c-c08c9cc05b90","192913","4121600","","Lake Hurwitz","m20"
"Militia Bugler","Militia Bugler","Core set 2019 1/30/23","Core Set 2019","M19","29","$0.25","$0.25","","1x","","","","U","Creature — Human Soldier","3","{2}{W}","White","""""","447165","""Vigilance (Attacking doesn't cause this creature to tap.)
When Militia Bugler enters the battlefield, look at the top four cards of your library. You may reveal a creature card with power 2 or less from among them and put it into your hand. Put the rest on the bottom of your library in a random order.""","2","3","0","USD","43c5bf25-937c-4e17-9ed4-b4c4579fa9dc","168606","3761463","","David Gaillet","m19"
"Millstone","Millstone","Core set 2019 1/30/23","Core Set 2019","M19","242","$0.24","$0.48","","2x","","","","U","Artifact","2","{2}","","""• Can be used on a player with less than 2 cards in their library. It will remove 0 or 1 cards if that is all that is available.
• It is not a draw effect so it will not cause a player with less than 2 cards in their library to lose.
• Since you are putting more than one card in the graveyard at one time, the affected player can choose the order the 2 cards go in.""","447379","""{2}, {T}: Target player mills two cards.""","0","0","0","USD","c2051fd0-99cf-4e11-a625-8294e6767e5b","169287","3766631","","Yeong-Hao Han","m19"
"Mirror Image","Mirror Image","Core set 2019 1/30/23","Core Set 2019","M19","61","$0.50","$0.50","","1x","","","","U","Creature — Shapeshifter","3","{2}{U}","Blue","""• Mirror Image copies exactly what was printed on the original creature (unless that creature is copying something else or is a token; see below). It doesn’t copy whether that creature is tapped or untapped, whether it as any counters on it or any Auras and Equipment attached to it, or any non-copy effects that have changed its power, toughness, types, color, or so on.
• If the copied creature has {X} in its mana cost, X is considered to be 0.
• If the chosen creature is copying something else (for example, if the chosen creature is another Mirror Image), then Mirror Image enters the battlefield as whatever the chosen creature copied.
• If the chosen creature is a token, Mirror Image copies the original characteristics of that token as stated by the effect that put the token onto the battlefield. Mirror Image doesn’t become a token in this case.
• Any enters-the-battlefield abilities of the copied creature will trigger when Mirror Image enters the battlefield. Any “as [this creature] enters the battlefield” or “[this creature] enters the battlefield with” abilities of the chosen creature will also work.
• If Mirror Image somehow enters the battlefield at the same time as another creature, it can’t become a copy of that creature. You may choose only a creature that’s already on the battlefield.""","447197","""You may have Mirror Image enter the battlefield as a copy of a creature you control.""","0","0","0","USD","5b3ffc69-f21b-410e-8993-8c1b4669fc19","168691","3762208","","Randy Vargas","m19"
"Murder","Murder","Core set 2019 1/30/23","Core Set 2019","M19","110","$0.24","$0.48","","2x","","","","U","Instant","3","{1}{B}{B}","Black","""""","447246","""Destroy target creature.""","0","0","0","USD","45368bf3-d5e9-43e6-a67d-93c2e93acc72","168463","3760337","","Tyler Jacobson","m19"
"Nightmare's Thirst","Nightmare's Thirst","Core set 2019 1/30/23","Core Set 2019","M19","111","$0.25","$0.50","","2x","","","","U","Instant","1","{B}","Black","""• Nightmare’s Thirst counts how much life you’ve gained this turn, not how much your life total changed. For example, if you’ve gained 5 life and lost 8 before Nightmare’s Thirst resolves, Nightmare’s Thirst has you gain 1 more life, then it gives the target creature -6/-6.
• If the target creature is an illegal target when Nightmare’s Thirst tries to resolve, the spell doesn’t resolve. You won’t gain 1 life.""","447247","""You gain 1 life. Target creature gets -X/-X until end of turn, where X is the amount of life you gained this turn.""","0","0","0","USD","f12efbc0-ce88-4622-ad07-2808e651ac5a","169082","3765165","","Igor Kieryluk","m19"
"Novice Knight","Novice Knight","Core set 2019 1/30/23","Core Set 2019","M19","30","$0.25","$0.50","","2x","","","","U","Creature — Human Knight","1","{W}","White","""• Once Novice Knight has attacked, it will remain in combat even if it’s no longer enchanted or equipped.""","447166","""Defender (This creature can't attack.)
As long as Novice Knight is enchanted or equipped, it can attack as though it didn't have defender.""","2","3","0","USD","00101358-0e89-4bd1-b1f2-e889645b616e","169448","3767813","","Yongjae Choi","m19"
"Plague Mare","Plague Mare","Core set 2019 1/30/23","Core Set 2019","M19","114","$0.25","$0.50","","2x","","","","U","Creature — Nightmare Horse","3","{1}{B}{B}","Black","""• Plague Mare’s second ability affects only creatures your opponents control at the time it resolves. Creatures they begin to control later in the turn won’t get -1/-1.""","447250","""Plague Mare can't be blocked by white creatures.
When Plague Mare enters the battlefield, creatures your opponents control get -1/-1 until end of turn.""","2","2","0","USD","995596a3-343d-4272-86bf-d76fd32ab78e","169085","3765195","","G-host Lee","m19"
"Ravenous Harpy","Ravenous Harpy","Core set 2019 1/30/23","Core Set 2019","M19","115","$0.24","$0.48","","2x","","","","U","Creature — Harpy","3","{2}{B}","Black","""""","447251","""Flying
{1}, Sacrifice another creature: Put a +1/+1 counter on Ravenous Harpy.""","1","2","0","USD","676ec702-75c4-4733-b500-eb15406778bb","169343","3767166","","Sam Rowan","m19"
"Reassembling Skeleton","Reassembling Skeleton","Core set 2019 1/30/23","Core Set 2019","M19","116","$0.33","$0.66","","2x","","","","U","Creature — Skeleton Warrior","2","{1}{B}","Black","""""","447252","""{1}{B}: Return Reassembling Skeleton from your graveyard to the battlefield tapped.""","1","1","0","USD","a3d4ac21-2203-45f4-b5f2-dc186ccdbe69","168595","3761353","","Austin Hsu","m19"
"Recollect","Recollect","Core set 2019 1/30/23","Core Set 2019","M19","197","$0.25","$0.50","","2x","","","","U","Sorcery","3","{2}{G}","Green","""""","447333","""Return target card from your graveyard to your hand.""","0","0","0","USD","f127214f-3e91-4988-b593-1568d0ae1718","168489","3760597","","Pete Venters","m19"
"Rise from the Grave","Rise from the Grave","Core set 2019 1/30/23","Core Set 2019","M19","117","$0.25","$0.50","","2x","","","","U","Sorcery","5","{4}{B}","Black","""• Rise from the Grave doesn’t overwrite any previous colors or types. Rather, it adds another color and another subtype.
• If the creature is normally colorless, it will simply become black. It can’t be both black and colorless.
• A later effect that changes the affected creature’s colors will overwrite that part of Rise from the Grave’s effect; the creature will be only the new color. The same is true about an effect that changes the affected creature’s types or subtypes.""","447253","""Put target creature card from a graveyard onto the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.""","0","0","0","USD","bc73644e-884c-47cd-aeec-ab80360dd5ae","169274","3766501","","Kieran Yanner","m19"
"Rogue's Gloves","Rogue's Gloves","Core set 2019 1/30/23","Core Set 2019","M19","243","$0.30","$0.60","","2x","","","","U","Artifact — Equipment","2","{2}","","""""","447380","""Whenever equipped creature deals combat damage to a player, you may draw a card.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)""","0","0","0","USD","1c3c7d24-7d5c-49de-b9f8-35c6d6c8c52a","168617","3761573","","Cyril Van Der Haegen","m19"
"Rupture Spire","Rupture Spire","Core set 2019 1/30/23","Core Set 2019","M19","255","$0.25","$0.50","","2x","","","","U","Land","0","","Land","""""","447392","""Rupture Spire enters the battlefield tapped.
When Rupture Spire enters the battlefield, sacrifice it unless you pay {1}.
{T}: Add one mana of any color.""","0","0","0","USD","b7657f02-d1dd-448e-bc0d-c6f25fbc35ea","169345","3767186","","Jaime Jones","m19"
"Siegebreaker Giant","Siegebreaker Giant","Core set 2019 1/30/23","Core Set 2019","M19","157","$0.25","$0.25","","1x","","","","U","Creature — Giant Warrior","5","{3}{R}{R}","Red","""• Activating Siegebreaker Giant’s last ability after a creature has blocked won’t remove the blocking creature from combat or cause the creature it blocked to become unblocked.""","447293","""Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
{3}{R}: Target creature can't block this turn.""","6","3","0","USD","ede2b911-8eec-4993-ab1c-59b55dfb11b4","169275","3766511","","Even Amundsen","m19"
"Sift","Sift","Core set 2019 1/30/23","Core Set 2019","M19","72","$0.25","$0.50","","2x","","","","U","Sorcery","4","{3}{U}","Blue","""""","447208","""Draw three cards, then discard a card.""","0","0","0","USD","46588683-74c7-4041-a43b-95d51ba51a94","169346","3767196","","Jeremy Jarvis","m19"
"Sleep","Sleep","Core set 2019 1/30/23","Core Set 2019","M19","74","$0.25","$0.50","","2x","","","","U","Sorcery","4","{2}{U}{U}","Blue","""• The second part of Sleep’s ability affects all creatures the targeted player controls as Sleep resolves, not only the ones that Sleep actually caused to become tapped.""","447210","""Tap all creatures target player controls. Those creatures don't untap during that player's next untap step.""","0","0","0","USD","e0c53e64-69cf-4296-8a1e-f8817f25c0b4","168452","3760227","","Chris Rahn","m19"
"Surge Mare","Surge Mare","Core set 2019 1/30/23","Core Set 2019","M19","77","$0.25","$0.25","","1x","","","","U","Creature — Horse Fish","2","{U}{U}","Blue","""""","447213","""Surge Mare can't be blocked by green creatures.
Whenever Surge Mare deals damage to an opponent, you may draw a card. If you do, discard a card.
{1}{U}: Surge Mare gets +2/-2 until end of turn.""","0","5","0","USD","9002d0f1-ff2c-4d1c-a7db-3252ef6bebbd","169088","3765225","","Sam Rowan","m19"
"Suspicious Bookcase","Suspicious Bookcase","Core set 2019 1/30/23","Core Set 2019","M19","246","$0.25","$0.50","","2x","","","","U","Artifact Creature — Wall","2","{2}","","""• Activating Suspicious Bookcase's ability after a creature has become blocked won't cause that creature to become unblocked.""","447383","""Defender
{3}, {T}: Target creature can't be blocked this turn.""","0","4","0","USD","ccf01421-856e-4cdd-8938-148928626f56","169254","3766361","","Anastasia Ovchinnikova","m19"
"Switcheroo","Switcheroo","Core set 2019 1/30/23","Core Set 2019","M19","78","$0.25","$0.50","","2x","","","","U","Sorcery","5","{4}{U}","Blue","""• If one of the target creatures is an illegal target when Switcheroo resolves, the exchange won’t happen.
• You don’t have to control either target.
• If the same player controls both creatures when Switcheroo resolves, nothing happens.
• Gaining control of a creature doesn’t cause you to gain control of any Auras or Equipment attached to it.""","447214","""Exchange control of two target creatures.""","0","0","0","USD","9d3d062c-5853-44f9-b951-a264e9e0d72d","169276","3766521","","Kev Walker","m19"
"Tectonic Rift","Tectonic Rift","Core set 2019 1/30/23","Core Set 2019","M19","162","$0.24","$0.48","","2x","","","","U","Sorcery","4","{3}{R}","Red","""• If the target land is an illegal target by the time Tectonic Rift tries to resolve, the spell doesn’t resolve. Creatures without flying will be able to block as normal. If the target is legal but not destroyed (most likely because it has indestructible), creatures without flying will be unable to block.
• Because it doesn’t modify the characteristics of creatures, Tectonic Rift can affect creatures that enter the battlefield or lose flying after the spell resolves, and it will stop affecting creatures that gain flying.""","447298","""Destroy target land. Creatures without flying can't block this turn.""","0","0","0","USD","31b4db74-0c34-442f-a3f9-38194a75ef7b","169354","3767256","","John Avon","m19"
"Thud","Thud","Core set 2019 1/30/23","Core Set 2019","M19","163","$0.46","$0.92","","2x","","","","U","Sorcery","1","{R}","Red","""• The sacrificed creature’s last known existence on the battlefield is checked to determine its power.
• You must sacrifice exactly one creature to cast Thud; you can’t cast it without sacrificing a creature, and you can’t sacrifice additional creatures.
• Players can respond only once Thud has been cast and all its costs have been paid. No one can try to destroy the creature you sacrificed to prevent you from casting this spell.""","447299","""As an additional cost to cast this spell, sacrifice a creature.
Thud deals damage equal to the sacrificed creature's power to any target.""","0","0","0","USD","11bed78a-c579-424a-8fcc-322ce2630dbc","168596","3761363","","Kev Walker","m19"
