Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Firbolg Flutist","Firbolg Flutist","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","174","$0.45","$0.45","Foil","1x","","","","R","Creature — Giant Bard","6","{4}{R}{R}","Red","""• Firbolg Flutist's triggered ability can target any creature you don't control, even one that is untapped.
• Gaining control of a creature doesn't cause you to gain control of any Auras or Equipment attached to it.
• The term “defending player” in the myriad rules (or any other ability of an attacking creature) refers to the player the creature with myriad was attacking or the controller of the planeswalker it was attacking at the time the ability resolves. If that creature is no longer attacking, it refers to the player it was last attacking or the controller of the planeswalker it was last attacking.
• If the defending player is your only opponent, no tokens are put onto the battlefield.
• You choose whether each token is attacking the player or a planeswalker they control as the token is created. If it’s attacking a planeswalker, you choose which one.
• Although the tokens enter the battlefield attacking, they were never declared as attackers. Abilities that trigger whenever a creature attacks won’t trigger, including the myriad ability of the tokens. If there are any costs to have a creature attack, those costs won’t apply to the tokens.
• The tokens all enter the battlefield at the same time.
• Each token copies exactly what was printed on the original creature and nothing else. It doesn’t copy whether that creature is tapped or untapped, whether it has any counters on it or Auras and Equipment attached to it, or any non-copy effects that have changed its power, toughness, types, color, and so on.
• Any enters-the-battlefield abilities of the copied creature will trigger when the tokens enter the battlefield. Any “as [this permanent] enters the battlefield” or “[this permanent] enters the battlefield with” abilities of the copied creature will also work.
• If myriad creates more than one token for any given player (due to an effect such as the one Doubling Season creates), you may choose separately for each token whether it’s attacking the player or a planeswalker they control.
• If a token created with the myriad ability phases out before the next end step, the delayed triggered ability will still trigger at the beginning of the next end step after it phases in again. However, if it phases out with that triggered ability on the stack, it won't be exiled, and the delayed triggered ability won't trigger again during future end steps.""","563057","""Enthralling Performance — When Firbolg Flutist enters the battlefield, gain control of target creature you don't control until end of turn. Untap it. It gains haste and myriad until end of turn. (Whenever it attacks, for each opponent other than defending player, you may create a token that's a copy of that creature that's tapped and attacking that player or a planeswalker they control. Exile the tokens at end of combat.)""","4","4","0","USD","73255900-11ac-4a82-bd30-2dc24addd8e6","272739","5611048","","Joseph Weston","clb"
"Fraying Line","Fraying Line","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","314","$0.30","$0.30","","1x","","","","R","Artifact","4","{4}","","""""","563197","""When Fraying Line enters the battlefield, put a rope counter on target creature you control.
At the beginning of each player's upkeep, that player may pay {2}. If they do, they put a rope counter on a creature they control. Otherwise, exile Fraying Line and each creature without a rope counter on it, then remove all rope counters from all creatures.""","0","0","0","USD","75bf7702-c97d-4b88-b815-769c4906e014","273133","5629257","","Campbell White","clb"
"Jon Irenicus, Shattered One","Jon Irenicus, Shattered One","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","278","$0.40","$0.40","Foil","1x","","","","R","Legendary Creature — Elf Wizard","4","{2}{U}{B}","Blue/Black","""• A token's owner is the player who created it.
• When Jon Irenicus's first ability resolves, the opponent will gain control of a creature and that creature will immediately gain “This creature can't be sacrificed” as part of the resolution of the ability. There is no window of opportunity for that player to sacrifice that creature before it gains the ability.""","563161","""At the beginning of your end step, target opponent gains control of up to one target creature you control. Put two +1/+1 counters on it and tap it. It's goaded for the rest of the game and it gains ""This creature can't be sacrificed."" (It attacks each combat if able and attacks a player other than you if able.)
Whenever a creature you own but don't control attacks, you draw a card.""","3","3","0","USD","bfddb61e-986f-4557-819d-d6c0ca85c74a","272528","5595844","","Igor Grechanyi","clb"
"Lae'zel's Acrobatics","Lae'zel's Acrobatics","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","30","$0.75","$0.75","","1x","","","","R","Instant","4","{3}{W}","White","""""","562913","""Exile all nontoken creatures you control, then roll a d20.
1—9 | Return those cards to the battlefield under their owner's control at the beginning of the next end step.
10—20 | Return those cards to the battlefield under their owner's control, then exile them again. Return those cards to the battlefield under their owner's control at the beginning of the next end step.""","0","0","0","USD","0d102241-4463-437f-b2bb-f574d9dbbd1e","272885","5616467","","Tatiana Kirgetova","clb"
"Miirym, Sentinel Wyrm","Miirym, Sentinel Wyrm","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","284","$2.87","$2.87","Foil","1x","","","","R","Legendary Creature — Dragon Spirit","6","{3}{G}{U}{R}","Blue/Red/Green","""• Miirym, Sentinel Wyrm's triggered ability copies the printed values of the Dragon that entered the battlefield. It won't copy any counters on that creature or any effects that have changed its power, toughness, types, color, and so on.
• If the Dragon that entered the battlefield is copying something else as the triggered ability resolves, the token will be a copy of whatever that creature is a copy of.""","563167","""Flying, ward {2}
Whenever another nontoken Dragon enters the battlefield under your control, create a token that's a copy of it, except the token isn't legendary.""","6","6","0","USD","a934590b-5c70-4f07-af67-fbe817a99531","273196","5630315","","Kekai Kotaki","clb"
"Myrkul, Lord of Bones","Myrkul, Lord of Bones","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","287","$0.35","$0.35","","1x","","","","R","Legendary Creature — God","7","{4}{W}{B}{G}","White/Black/Green","""• If Myrkul, Lord of Bones is dealt lethal damage at the same time that its controller's life total is reduced to less than or equal to half their starting life total, Myrkul will have indestructible at the time state-based actions are performed and survive.
• The last ability creates a copy of the card as it last existed in the graveyard, not of the creature as it last existed on the battlefield.""","563170","""As long as your life total is less than or equal to half your starting life total, Myrkul, Lord of Bones has indestructible.
Whenever another nontoken creature you control dies, you may exile it. If you do, create a token that's a copy of that card, except it's an enchantment and loses all other card types.""","7","5","0","USD","82824d05-5215-459a-aa73-3c5a6be3d464","272620","5602979","","Isis","clb"
"Noble Heritage","Noble Heritage","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","35","$0.30","$0.30","","1x","","","","R","Legendary Enchantment — Background","2","{1}{W}","White","""• Protection from a player means that you have protection from each object controlled by that player. If an object has no controller (such as a card in a graveyard), its owner is considered its controller for this purpose.
• Although you'll have protection from players who take advantage of your generous offer, permanents you control will not.
• Creatures can still attack you even if you have protection from their controller, although any damage they would deal to you will be prevented.
• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","562918","""Commander creatures you own have ""When this creature enters the battlefield and at the beginning of your upkeep, each player may put two +1/+1 counters on a creature they control. For each opponent who does, you gain protection from that player until your next turn."" (You can't be targeted, dealt damage, or enchanted by anything controlled by that player.)""","0","0","0","USD","3e49fd5a-6893-4a06-b835-4bf611c9ada1","272539","5596244","","Dallas Williams","clb"
"Ravenloft Adventurer","Ravenloft Adventurer","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","142","$0.50","$0.50","","1x","","","","R","Creature — Human Rogue Assassin","4","{3}{B}","Black","""• The initiative is a designation a player can have. A player with the initiative designation is said to “have the initiative.” The initiative carries two inherent rules. First, whenever a player takes the initiative, and at the beginning of the upkeep of the player with the initiative, that player ventures into Undercity. Second, whenever one or more creatures a player controls deal combat damage to the player who has the initiative, the first player takes the initiative. Also, some abilities will refer to having the initiative and provide other benefits.
• There is no initiative in a game until an effect instructs a player to take the initiative. Once a player is instructed to do this, they have the initiative until another player takes the initiative.
• Only one player can have the initiative at a time. As one player takes the initiative, any other player that had the initiative ceases to have it.
• A player who currently has the initiative may take the initiative again. This causes that player to venture into Undercity again, but does not cause them to have multiple initiative designations.
• If the player with the initiative leaves the game, the active player takes the initiative at the same time that player leaves the game. If the active player is leaving the game or if there is no active player, the next player in turn order takes the initiative.
• In a Two-Headed Giant game, if both players on a team deal combat damage to the player that has the initiative at the same time, the player with the initiative will choose the order of the triggered abilities. Then, as those abilities resolve, one team member takes the initiative (and ventures into Undercity) and then the other team member does the same. The last player to take the initiative keeps it until the initiative changes again.
• You cannot venture into Undercity unless instructed to do so, either because you have the initiative at the beginning of your upkeep or because you take the initiative. Notably, if you aren’t in a dungeon and an effect instructs you to venture into the dungeon (not venture into Undercity), you can’t start Undercity.
• Similarly, when instructed to venture into Undercity, you can’t start a dungeon that isn’t Undercity.
• If you aren’t in a dungeon when instructed to venture into Undercity, you will put Undercity into the command zone and move your venture marker to Secret Entrance (the first room).
• If you’re already in a dungeon when instructed to venture into Undercity, you move to the next room of that dungeon. If you are already in the last room, you will complete that dungeon and start Undercity. This is true whether you’re already in Undercity or any other dungeon.""","563025","""When Ravenloft Adventurer enters the battlefield, you take the initiative.
If a creature an opponent controls would die, instead exile it and put a hit counter on it.
Whenever Ravenloft Adventurer attacks, if you've completed a dungeon, defending player loses 1 life for each card they own in exile with a hit counter on it.""","3","4","0","USD","a5e27c36-d883-4681-8430-b4d0ad7f1df0","273023","5625372","","Jodie Muir","clb"
"Reflecting Pool","Reflecting Pool","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","358","$6.21","$6.21","","1x","","","","R","Land","0","","Land","""• The types of mana are white, blue, black, red, green, and colorless.
• Reflecting Pool checks the effects of all mana-producing abilities of lands you control, but it doesn't check their costs. For example, Vivid Crag says “{T}, Remove a charge counter from Vivid Crag: Add one mana of any color.” If you control Vivid Crag and Reflecting Pool, you can tap Reflecting Pool for any color of mana. It doesn't matter whether Vivid Crag has a charge counter on it, and it doesn't matter whether it's untapped.
• Reflecting Pool doesn't care about any restrictions or riders your lands put on the mana they produce, such as Pillar of the Paruns and Hall of the Bandit Lord do. It just cares about types of mana.
• Multiple Reflecting Pools won't help each other produce mana. If you control a Reflecting Pool, and all other lands you control either lack mana abilities or are other Reflecting Pools, you may still activate Reflecting Pool's ability — it just won't produce any mana.
• Any replacement effects are considered by Reflecting Pool when determining the types of mana a land can produce.
• Any change to a land's type or splicing of text into a land can affect the types of mana a land can produce.""","563241","""{T}: Add one mana of any type that a land you control could produce.""","0","0","0","USD","18a1b3f5-473d-45ca-be0d-e67e77ba30ce","267059","5477304","","Alayna Danner","clb"
"Sea of Clouds","Sea of Clouds","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","360","$6.25","$6.25","Foil","1x","","","","R","Land","0","","Land","""• If you began the game with two or more opponents but now only have one opponent left, these lands enter the battlefield tapped.""","563243","""Sea of Clouds enters the battlefield tapped unless you have two or more opponents.
{T}: Add {W} or {U}.""","0","0","0","USD","d4fb722f-40af-4bd1-b660-e8186b98f233","267055","5476989","","Matt Gaser","clb"
"Shadowheart, Dark Justiciar","Shadowheart, Dark Justiciar","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","146","$0.39","$0.39","","1x","","","","R","Legendary Creature — Human Elf Cleric","4","{3}{B}","Black","""• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","563029","""{1}{B}, {T}, Sacrifice another creature: Draw X cards, where X is that creature's power.
Choose a Background (You can have a Background as a second commander.)""","3","4","0","USD","13a0913d-776b-4ef8-adef-8861349df2b5","272745","5611643","","Cristi Balanescu","clb"
"Shameless Charlatan","Shameless Charlatan","Commander Legends 2","Commander Legends: Battle for Baldur's Gate","CLB","96","$0.25","$0.25","","1x","","","","R","Legendary Enchantment — Background","2","{1}{U}","Blue","""• The copy effect doesn't have a duration. It lasts until the commander leaves the battlefield, though another copy effect with a later timestamp (perhaps from a new activation of the ability granted by Shameless Charlatan) would override the effect for as long as it's active.
• If your commander becomes a copy of something else while you control Shameless Charlatan, it will still be your commander and it will still have the ability granted to it.
• If Shameless Charlatan is your commander and somehow becomes a creature, and you use the ability it grants itself to make it a copy of another creature, it will no longer have its ability so it would no longer grant the activated ability to commander creatures you own (including itself).
• Choose a Background is a variant of the partner ability. You may have two commanders if one of them is a legendary creature with the choose a background ability and the other is a legendary Background enchantment. Backgrounds and cards with choose a Background do not interact with cards which have any other partner ability.
• If your Commander deck has two commanders, you can include only cards whose own color identities are also found in your commanders’ combined color identities.
• Both commanders start in the command zone, and the remaining 98 cards (or 58 cards in a Commander Draft game) of your deck are shuffled to become your library.
• If your commander loses the choose a Background ability or stops being a Background during the game, as appropriate, it is still your commander.
• Once the game begins, your two commanders are tracked separately. If you cast one, you won’t have to pay an additional {2} the first time you cast the other. A player loses the game after having been dealt 21 combat damage from any one of them, not from both of them combined (although your Background won’t usually be a creature anyway).
• If something refers to your commander while you have two commanders, it refers to one of them of your choice. If you are instructed to perform an action on your commander (e.g. put it from the command zone into your hand due to Command Beacon), you choose one of your commanders at the time the effect happens.
• An effect that checks whether you control your commander is satisfied if you control one or both of your two commanders.
• You can choose two commanders that are the same color or colors.
• If a card refers to a commander creature you own, a Background won't usually be counted or included for that effect. If another spell or ability causes your Background to become a creature, however, it will be included. Any effect that refers to your commander or a commander you own or control without specifying creature will apply to a Background that is your commander, as appropriate.
• If you control a Background that grants an ability to commander creatures you own, and you own more than one commander creature, each of them will have that ability.""","562979","""Commander creatures you own have ""{2}{U}: This creature becomes a copy of another target creature.""""","0","0","0","USD","e65ad0e2-8f78-4e60-a97e-1cd20901680f","272655","5605951","","Inka Schulz","clb"
