Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Enlightened Tutor","Enlightened Tutor","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","6","$15.00","$15.00","","1x","","","","R","Instant","1","{W}","White","""• The “shuffle and put the card on top” is a single action. If an effect causes the top card of the library to be face up, the second card down is not revealed.""","598880","""Search your library for an artifact or enchantment card, reveal it, then shuffle and put that card on top.""","0","0","0","USD","1c9675fb-1a89-420f-aea8-50e0642f549c","457158","6792726","","Howard Lyon","dmr"
"Entomb","Entomb","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","304","$6.00","$6.00","","1x","","","","R","Instant","1","{B}","Black","""""","601373","""Search your library for a card, put that card into your graveyard, then shuffle.""","0","0","0","USD","750820a5-b03f-46ee-970a-b66845176853","457200","6795936","","Seb McKinnon","dmr"
"Exploration","Exploration","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","159","$8.00","$8.00","","1x","","","","R","Enchantment","1","{G}","Green","""• Exploration’s ability is cumulative with other effects that allow you to play additional lands, including ones created by other Explorations you control.""","599033","""You may play an additional land on each of your turns.""","0","0","0","USD","5b372045-a4a0-44c8-96ec-1e201d61ed26","457191","6795216","","Lindsey Look","dmr"
"Gemstone Mine","Gemstone Mine","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","455","$1.24","$1.24","","1x","","","","R","Land","0","","Land","""• If the last mining counter is removed from Gemstone Mine in some way other than activating its ability, Gemstone Mine won’t be sacrificed (and its ability can’t be activated).""","601006","""Gemstone Mine enters the battlefield with three mining counters on it.
{T}, Remove a mining counter from Gemstone Mine: Add one mana of any color. If there are no mining counters on Gemstone Mine, sacrifice it.""","0","0","0","USD","e65b459e-2756-4f66-b80d-4bdc1c1c9bae","465810","6859816","","Mark Poole","dmr"
"Helm of Awakening","Helm of Awakening","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","224","$1.00","$1.00","","1x","","","","R","Artifact","2","{2}","","""• The generic X cost is still considered generic even if there is a requirement that a specific color be used for it. For example, “only black mana can be spent this way”. This distinction is important for effects which reduce the generic portion of a spell's cost.
• This can lower the cost to zero, but not below zero.
• The effect is cumulative.
• The lower cost is not optional like with some other cost reducers.
• Can never affect the colored part of the cost.
• If this card is sacrificed to pay part of a spell's cost, the cost reduction still applies.""","599098","""Spells cost {1} less to cast.""","0","0","0","USD","e9e4ff9c-6244-43e1-b569-32a270c4e014","462150","6838161","","Adam Rex","dmr"
"Helm of Awakening","Helm of Awakening","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","379","$0.65","$0.65","","1x","","","","R","Artifact","2","{2}","","""• The generic X cost is still considered generic even if there is a requirement that a specific color be used for it. For example, “only black mana can be spent this way”. This distinction is important for effects which reduce the generic portion of a spell's cost.
• This can lower the cost to zero, but not below zero.
• The effect is cumulative.
• The lower cost is not optional like with some other cost reducers.
• Can never affect the colored part of the cost.
• If this card is sacrificed to pay part of a spell's cost, the cost reduction still applies.""","601448","""Spells cost {1} less to cast.""","0","0","0","USD","13571bf6-44e1-4975-999d-c44e6709dd5d","466280","6862936","","Adam Rex","dmr"
"Hinterland Harbor","Hinterland Harbor","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","248","$2.00","$2.00","","1x","","","","R","Land","0","","Land","""""","599122","""Hinterland Harbor enters the battlefield tapped unless you control a Forest or an Island.
{T}: Add {G} or {U}.""","0","0","0","USD","da629db7-c200-43ed-8de2-a5859b639a6d","457095","6788055","","Daniel Ljunggren","dmr"
"Jester's Cap","Jester's Cap","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","227","$0.39","$0.39","","1x","","","","R","Artifact","4","{4}","","""""","599101","""{2}, {T}, Sacrifice Jester's Cap: Search target player's library for three cards and exile them. Then that player shuffles.""","0","0","0","USD","b364e7e7-83e5-474b-9768-8b70a77e5ffa","449601","6654432","","Jesper Ejsing","dmr"
"Jester's Cap","Jester's Cap","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","449","$0.50","$0.50","","1x","","","","R","Artifact","4","{4}","","""""","601000","""{2}, {T}, Sacrifice Jester's Cap: Search target player's library for three cards and exile them. Then that player shuffles.""","0","0","0","USD","2ffa2589-006a-4f60-a7e9-3a1e00d8fa91","449631","6655345","","Matt Cavotta","dmr"
"Jolrael, Mwonvuli Recluse","Jolrael, Mwonvuli Recluse","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","343","$0.60","$0.60","Foil","1x","","","","R","Legendary Creature — Human Druid","2","{1}{G}","Green","""• The triggered ability can trigger only once each turn. It doesn’t matter if Jolrael was on the battlefield when the first card was drawn: if it’s not on the battlefield when the second card is drawn, the ability can’t trigger at all that turn.
• Jolrael’s last ability overwrites all previous effects that set the affected creatures’ power and/or toughness to specific values. If other effects that set these characteristics to specific values start to apply after Jolrael’s ability resolves, they will overwrite that part of the effect.
• Effects that modify an affected creature’s power and/or toughness without setting them to specific values will apply no matter when those effects began. The same is true for counters that change the creature’s power and/or toughness.
• The value of X is determined only as Jolrael’s last ability resolves. Once that happens, the value of X won’t change later in the turn even if the number of cards in your hand changes.""","601412","""Whenever you draw your second card each turn, create a 2/2 green Cat creature token.
{4}{G}{G}: Until end of turn, creatures you control have base power and toughness X/X, where X is the number of cards in your hand.""","1","2","0","USD","3888c4cd-8cdf-442f-838c-dc1e4d696998","462607","6840826","","Izzy","dmr"
"Maze of Ith","Maze of Ith","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","250","$3.34","$3.34","Foil","1x","","","","R","Land","0","","Land","""• Maze of Ith doesn’t have a mana ability. It doesn’t tap for colorless mana.
• Maze of Ith can target an untapped attacking creature. It will still prevent the combat damage it would deal and be dealt.
• The creature isn’t removed from combat; it just has its damage prevented. It’s still an attacking creature until the combat phase is complete.
• You can activate Maze of Ith’s ability targeting an attacking creature you control during the combat damage step or the end of combat step, even though it will already have dealt combat damage. This will untap the creature. The damage it dealt will be unaffected.""","599124","""{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.""","0","0","0","USD","5889fde1-730d-43d0-aaa4-499784a80530","457271","6800679","","Yeong-Hao Han","dmr"
"Mindslicer","Mindslicer","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","305","$0.45","$0.45","","1x","","","","R","Creature — Horror","4","{2}{B}{B}","Black","""""","601374","""When Mindslicer dies, each player discards their hand.""","4","3","0","USD","e93e4486-aaf3-4f56-ab34-1ff1aeebb021","461912","6836226","","Kev Walker","dmr"
"Mindslicer","Mindslicer","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","91","$0.49","$0.49","","1x","","","","R","Creature — Horror","4","{2}{B}{B}","Black","""""","598965","""When Mindslicer dies, each player discards their hand.""","4","3","0","USD","afc86134-8af6-4355-b1ad-96917c99ff3c","457459","6804871","","Kev Walker","dmr"
"Mystic Remora","Mystic Remora","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","59","$4.38","$4.38","","1x","","","","R","Enchantment","1","{U}","Blue","""• Paying cumulative upkeep is always optional. If it’s not paid, the permanent with cumulative upkeep is sacrificed. Partial payments of the total cumulative upkeep cost can’t be made. For example, if Mystic Remora has three age counters on it when its cumulative upkeep ability triggers, it gets another age counter and then its controller chooses to either pay {4} or sacrifice it.""","598933","""Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
Whenever an opponent casts a noncreature spell, you may draw a card unless that player pays {4}.""","0","0","0","USD","40140991-cffa-4b52-9a25-37e9a8aa9ddd","458047","6814311","","Jesper Ejsing","dmr"
"Nantuko Shade","Nantuko Shade","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","92","$0.28","$0.28","","1x","","","","R","Creature — Insect Shade","2","{B}{B}","Black","""""","598966","""{B}: Nantuko Shade gets +1/+1 until end of turn.""","2","1","0","USD","fb4c5dd4-79dc-4bd2-8c18-897924a4a959","457591","6808456","","Brian Snõddy","dmr"
"Opposition","Opposition","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","290","$0.50","$1.00","","2x","","","","R","Enchantment","4","{2}{U}{U}","Blue","""• Once a player announces that they’re casting a spell or activating an ability, no player may take other actions until the spell or ability has been paid for. Notably, other players can’t try to tap that player’s permanents to stop them from paying {T} or to stop them from producing enough mana.
• You can tap any untapped creature you control to activate Opposition’s ability, even one you haven’t controlled continuously since the beginning of your most recent turn.""","601359","""Tap an untapped creature you control: Tap target artifact, creature, or land.""","0","0","0","USD","de069a00-be1f-4762-b511-bb9211bf2cc8","459238","6821446","","Todd Lockwood","dmr"
"Overmaster","Overmaster","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","132","$0.66","$0.66","","1x","","","","R","Sorcery","1","{R}","Red","""""","599006","""The next instant or sorcery spell you cast this turn can't be countered.
Draw a card.""","0","0","0","USD","28e812a8-66cf-4005-a647-780d49aa74a4","457196","6795616","","Chris Seaman","dmr"
"Oversold Cemetery","Oversold Cemetery","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","428","$1.00","$1.00","","1x","","","","R","Enchantment","2","{1}{B}","Black","""• Oversold Cemetery’s ability will check your graveyard as your upkeep begins, before any player has the opportunity to take any actions. If you have fewer than four creature cards in your graveyard at that time, the ability won’t trigger at all. If the ability does trigger, it will check again as it tries to resolve. If you have fewer than four creature cards in your graveyard at that point, the ability won’t have any effect.""","600979","""At the beginning of your upkeep, if you have four or more creature cards in your graveyard, you may return target creature card from your graveyard to your hand.""","0","0","0","USD","29220f44-aa0f-4819-8873-c7a313a8d159","457237","6798254","","Drew Tucker","dmr"
"Pashalik Mons","Pashalik Mons","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","133","$0.53","$0.53","","1x","","","","R","Legendary Creature — Goblin Warrior","3","{2}{R}","Red","""• If Pashalik Mons and one or more other Goblins you control die at the same time, its ability will trigger for each of those creatures.
• You can sacrifice Pashalik Mons to pay the cost of its last ability.""","599007","""Whenever Pashalik Mons or another Goblin you control dies, Pashalik Mons deals 1 damage to any target.
{3}{R}, Sacrifice a Goblin: Create two 1/1 red Goblin creature tokens.""","2","2","0","USD","ca20a650-65b0-4714-b7ce-0481af3db377","457130","6790576","","Dave Kendall","dmr"
"Pyre Zombie","Pyre Zombie","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","362","$0.30","$0.30","","1x","","","","R","Creature — Zombie","3","{1}{B}{R}","Black/Red","""""","601431","""At the beginning of your upkeep, if Pyre Zombie is in your graveyard, you may pay {1}{B}{B}. If you do, return Pyre Zombie to your hand.
{1}{R}{R}, Sacrifice Pyre Zombie: It deals 2 damage to any target.""","2","1","0","USD","8279d133-ae1a-4389-8c20-1d7ca2f121b1","457955","6812826","","Nelson DeCastro","dmr"
"Royal Assassin","Royal Assassin","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","101","$0.51","$0.51","","1x","","","","R","Creature — Human Assassin","3","{1}{B}{B}","Black","""• Can't target itself because you choose the target before you tap him. At that time he is not yet a legal target.
• If the creature is no longer tapped when the Assassin's ability resolves, then the ability doesn't resolve.""","598975","""{T}: Destroy target tapped creature.""","1","1","0","USD","67ef9842-7142-4c63-8aea-fa73f02722a5","457186","6794816","","Mark Zug","dmr"
"Saproling Symbiosis","Saproling Symbiosis","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","175","$0.49","$0.49","","1x","","","","R","Sorcery","4","{3}{G}","Green","""""","599049","""You may cast Saproling Symbiosis as though it had flash if you pay {2} more to cast it. (You may cast it any time you could cast an instant.)
Create a 1/1 green Saproling creature token for each creature you control.""","0","0","0","USD","64ae774a-c1de-4c9e-a2ec-86d71cb2d1db","457941","6812531","","Ciruelo","dmr"
"Siege-Gang Commander","Siege-Gang Commander","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","136","$0.35","$0.35","","1x","","","","R","Creature — Goblin","5","{3}{R}{R}","Red","""• You can sacrifice any Goblin you control to activate Siege-Gang Commander’s activated ability, including Siege-Gang Commander itself.""","599010","""When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.""","2","2","0","USD","5dd6a913-88df-4fbc-964e-a8fec3ad989f","462788","6842111","","Aaron Miller","dmr"
"Sol'kanar the Swamp King","Sol'kanar the Swamp King","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","368","$0.28","$0.28","","1x","","","","R","Legendary Creature — Demon","5","{2}{U}{B}{R}","Blue/Black/Red","""• Will not trigger off itself being cast.""","601437","""Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)
Whenever a player casts a black spell, you gain 1 life.""","5","5","0","USD","6b989b3f-2eec-4593-ac39-daa8e9ca0daa","475383","6909257","","Pavel Kolomeyets","dmr"
"Woodland Cemetery","Woodland Cemetery","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","401","$2.23","$2.23","","1x","","","","R","Land","0","","Land","""""","601470","""Woodland Cemetery enters the battlefield tapped unless you control a Swamp or a Forest.
{T}: Add {B} or {G}.""","0","0","0","USD","16761d3b-3507-47ee-acff-54b426164d89","457233","6797984","","Christine Choi","dmr"
"Worldly Tutor","Worldly Tutor","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","185","$10.97","$10.97","","1x","","","","R","Instant","1","{G}","Green","""• Because the “search” requires you to find a card with certain characteristics, you don't have to find the card if you don't want to.""","599059","""Search your library for a creature card, reveal it, then shuffle and put the card on top.""","0","0","0","USD","f39aa2e9-e294-4ce6-bf5e-e1f579101a7a","457269","6800514","","Volkan Baǵa","dmr"
"Wrath of God","Wrath of God","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","37","$2.83","$2.83","","1x","","","","R","Sorcery","4","{2}{W}{W}","White","""""","598911","""Destroy all creatures. They can't be regenerated.""","0","0","0","USD","c3700519-b74c-4445-b42e-03690b8d4463","457674","6809546","","Kev Walker","dmr"
"Xira Arien","Xira Arien","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","205","$0.26","$0.26","","1x","","","","R","Legendary Creature — Insect Wizard","3","{B}{R}{G}","Black/Red/Green","""""","599079","""Flying
{B}{R}{G}, {T}: Target player draws a card.""","1","2","0","USD","ce050d13-7897-4889-a514-a7617a1ed686","457522","6806161","","Simon Dominic","dmr"
"Assault // Battery","Assault // Battery","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","210","$0.19","$0.19","","1x","","","","U","Sorcery // Sorcery","5","{R} // {3}{G}","Red/Green","""""","0","""Assault deals 2 damage to any target.
<>
Create a 3/3 green Elephant creature token.""","0","0","0","USD","9b2ca0a2-0a18-4d9e-b953-52018af3c65b","457565","6807731","","Ben Thompson","dmr"
"Aven Fateshaper","Aven Fateshaper","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","40","$0.15","$0.30","","2x","","","","U","Creature — Bird Wizard","7","{6}{U}","Blue","""""","598914","""Flying
When Aven Fateshaper enters the battlefield, look at the top four cards of your library, then put them back in any order.
{4}{U}: Look at the top four cards of your library, then put them back in any order.""","4","5","0","USD","e2f9ed6d-2c26-4cb8-8ecf-8c02a534b9eb","457420","6803326","","Anthony S. Waters","dmr"
"Battle Screech","Battle Screech","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","2","$0.20","$0.40","","2x","","","","U","Sorcery","4","{2}{W}{W}","White","""• You can tap any untapped white creatures you control to pay for Battle Screech’s flashback cost, even ones you haven’t controlled continuously since the beginning of your most recent turn.
• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","598876","""Create two 1/1 white Bird creature tokens with flying.
Flashback—Tap three untapped white creatures you control. (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","3a21cf44-4d8e-4b24-a1fe-4222c857f0ef","457380","6802451","","Randy Gallegos","dmr"
"Call of the Herd","Call of the Herd","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","153","$0.19","$0.19","","1x","","","","U","Sorcery","3","{2}{G}","Green","""• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","599027","""Create a 3/3 green Elephant creature token.
Flashback {3}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","680bc22c-a80c-44db-aacd-aa80982202b9","457425","6803576","","Carl Critchlow","dmr"
"Chainer's Edict","Chainer's Edict","Dominaria remastered 2/18/23","Dominaria Remastered","DMR","425","$0.61","$0.61","","1x","","","","U","Sorcery","2","{1}{B}","Black","""• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","600976","""Target player sacrifices a creature.
Flashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","7ecc1962-f4ad-4d76-a00a-f363e102018e","457235","6798144","","Dermot Power","dmr"
