Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Dismantle","Dismantle","Double master 1/30/23","Double Masters","2XM","123","$0.25","$0.25","","1x","","","","U","Sorcery","3","{2}{R}","Red","""• Dismantle targets only the artifact that will be destroyed. When Dismantle resolves, you choose which type of counters you want and choose an artifact you control to put them on. No player make take actions between the time you make this choice and the time counters are on the artifact.
• If the target artifact is an illegal target by the time Dismantle tries to resolve, the spell won't resolve. You won't put any counters on an artifact. If the target is legal but not destroyed (most likely because it has indestructible), you do put counters on an artifact.
• It doesn't matter what kind of counters the destroyed artifact had on it, only how many. If an artifact had five fuse counters and two trap counters on it, you put seven +1/+1 counters or seven charge counters on an artifact.
• You can put +1/+1 counters on a noncreature artifact. They won't do anything unless the artifact becomes a creature, at which time they'll add to the creature's power and toughness.""","489796","""Destroy target artifact. If that artifact had counters on it, put that many +1/+1 counters or charge counters on an artifact you control.""","0","0","0","USD","86862339-a5a5-45c4-bba5-981cff4f45f5","219529","4519010","","Brian Snõddy","2xm"
"Dread Return","Dread Return","Double master 1/30/23","Double Masters","2XM","89","$0.47","$0.47","","1x","","","","U","Sorcery","4","{2}{B}{B}","Black","""• You choose the target for Dread Return before paying any of its costs, so it’s not possible to cast it using flashback and bring back one of the creatures you sacrifice.
• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","489762","""Return target creature card from your graveyard to the battlefield.
Flashback—Sacrifice three creatures. (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","96aa9e00-e73e-4a6e-9607-77533aac4be4","218808","4508677","","Kev Walker","2xm"
"Drown in Sorrow","Drown in Sorrow","Double master 1/30/23","Double Masters","2XM","91","$0.25","$0.25","","1x","","","","U","Sorcery","3","{1}{B}{B}","Black","""• Drown in Sorrow affects only creatures on the battlefield at the time it resolves. Creatures that enter the battlefield or become creatures later in the turn won't get -2/-2.""","489764","""All creatures get -2/-2 until end of turn. Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)""","0","0","0","USD","fe1e8a62-5b8c-432a-bb8f-c09048c51e0b","219544","4519760","","Noah Bradley","2xm"
"Esperzoa","Esperzoa","Double master 1/30/23","Double Masters","2XM","49","$0.25","$0.25","","1x","","","","U","Artifact Creature — Jellyfish","3","{2}{U}","Blue","""• When Esperzoa's ability resolves, if you control no other artifacts, you'll have to return Esperzoa itself.""","489722","""Flying
At the beginning of your upkeep, return an artifact you control to its owner's hand.""","4","3","0","USD","7269b26a-058c-4a5c-aadf-733ea60f3de0","219563","4520705","","Warren Mahy","2xm"
"Fatal Push","Fatal Push","Double master 1/30/23","Double Masters","2XM","93","$2.38","$2.38","","1x","","","","U","Instant","1","{B}","Black","""• Fatal Push can target any creature, even one with mana value 5 or greater. The creature's mana value is checked only as Fatal Push resolves.
• If a creature on the battlefield has {X} in its mana cost, X is considered to be 0.
• Revolt abilities don't care why the permanent left the battlefield, who caused it to move, or where it moved to. They're equally satisfied by an artifact you sacrificed to pay a cost, a creature you controlled that was destroyed by Cast Down, or an enchantment you returned to your hand with Cyclonic Rift.
• Tokens that leave the battlefield will satisfy a revolt ability.""","489766","""Destroy target creature if it has mana value 2 or less.
Revolt — Destroy that creature if it has mana value 4 or less instead if a permanent you controlled left the battlefield this turn.""","0","0","0","USD","6e9d8fe4-fd9b-4923-92bf-7dd6b8fa02e7","218830","4509777","","Eric Deschamps","2xm"
"Fencing Ace","Fencing Ace","Double master 1/30/23","Double Masters","2XM","15","$0.25","$0.25","","1x","","","","U","Creature — Human Soldier","2","{1}{W}","White","""""","489688","""Double strike""","1","1","0","USD","d5f198c0-5819-42fc-89f5-cad46cf8d5d1","218927","4512119","","David Rapoza","2xm"
"Flickerwisp","Flickerwisp","Double master 1/30/23","Double Masters","2XM","16","$0.26","$0.26","","1x","","","","U","Creature — Elemental","3","{1}{W}{W}","White","""• The exiled card will return to the battlefield at the beginning of the end step even if Flickerwisp is no longer on the battlefield.
• If the permanent that returns to the battlefield has any abilities that trigger at the beginning of the end step, those abilities won't trigger that turn.
• Auras attached to the exiled permanent will be put into their owners' graveyards. Equipment attached to the exiled permanent will become unattached and remain on the battlefield. Any counters on the exiled permanent will cease to exist. Once the exiled permanent returns, it's considered a new object with no relation to the object that it was.
• If a token is exiled this way, it will cease to exist and won't return to the battlefield.""","489689","""Flying
When Flickerwisp enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.""","3","1","0","USD","5f0ed8ee-d6ea-469c-a575-6643d3995f54","218322","4501626","","Jeremy Enecio","2xm"
"Galvanic Blast","Galvanic Blast","Double master 1/30/23","Double Masters","2XM","125","$1.40","$1.40","","1x","","","","U","Instant","1","{R}","Red","""""","489798","""Galvanic Blast deals 2 damage to any target.
Metalcraft — Galvanic Blast deals 4 damage instead if you control three or more artifacts.""","0","0","0","USD","0cf8cb1e-314a-4894-82df-f9812825f52e","218930","4512269","","Marc Simonetti","2xm"
"Gelatinous Genesis","Gelatinous Genesis","Double master 1/30/23","Double Masters","2XM","169","$0.49","$0.49","","1x","","","","U","Sorcery","1","{X}{X}{G}","Green","""• For example, if you choose for X to be 1, you pay {2}{G} and create one 1/1 Ooze. If X is 2, you pay {4}{G} and create two 2/2 Oozes. If X is 3, {6}{G} gets you three 3/3 Oozes, and so on.""","489842","""Create X X/X green Ooze creature tokens.""","0","0","0","USD","4e5c2be0-76ab-4873-a1fc-9ff65a9347c7","219540","4519560","","Daniel Ljunggren","2xm"
"Ghor-Clan Rampager","Ghor-Clan Rampager","Double master 1/30/23","Double Masters","2XM","198","$0.25","$0.25","","1x","","","","U","Creature — Beast","4","{2}{R}{G}","Red/Green","""""","489871","""Trample
Bloodrush — {R}{G}, Discard Ghor-Clan Rampager: Target attacking creature gets +4/+4 and gains trample until end of turn.""","4","4","0","USD","4aae3f29-dde8-4880-b675-75468d53b3f4","219593","4522205","","Charles Urbach","2xm"
"Glassdust Hulk","Glassdust Hulk","Double master 1/30/23","Double Masters","2XM","199","$0.25","$0.50","","2x","","","","U","Artifact Creature — Golem","5","{3}{W}{U}","White/Blue","""• Once a creature has blocked Glassdust Hulk, resolving its triggered ability won't cause it to become unblocked.""","489872","""Whenever another artifact enters the battlefield under your control, Glassdust Hulk gets +1/+1 until end of turn and can't be blocked this turn.
Cycling {W/U} ({W/U}, Discard this card: Draw a card.)""","3","4","0","USD","215a8c38-c968-4337-88b3-b0b03b249a4b","219598","4522455","","Franz Vohwinkel","2xm"
"Golem Artisan","Golem Artisan","Double master 1/30/23","Double Masters","2XM","258","$0.25","$0.25","","1x","","","","U","Artifact Creature — Golem","5","{5}","","""• Golem Artisan can be the target of its own abilities.
• You don't choose whether the target artifact creature gains flying, trample, or haste until Golem Artisan's second ability resolves.""","489931","""{2}: Target artifact creature gets +1/+1 until end of turn.
{2}: Target artifact creature gains your choice of flying, trample, or haste until end of turn.""","3","3","0","USD","e64ef4e1-52a5-4e73-9f71-5f12c96c8caf","219622","4523655","","Nic Klein","2xm"
"Hidden Stockpile","Hidden Stockpile","Double master 1/30/23","Double Masters","2XM","201","$0.30","$0.60","","2x","","","","U","Enchantment","2","{W}{B}","White/Black","""• If a permanent you controlled didn't leave the battlefield before your end step begins, Hidden Stockpile's first ability doesn't trigger at all. The permanent may have left before Hidden Stockpile entered the battlefield, however.
• Revolt abilities check only whether a permanent you controlled left the battlefield this turn or not. They don't apply multiple times if more than one permanent you controlled left the battlefield. They don't check whether the permanent that left the battlefield is still in the zone it moved to.
• Revolt abilities don't care why the permanent left the battlefield, who caused it to move, or where it moved to. They're equally satisfied by an artifact you sacrificed to pay a cost, a creature you controlled that was destroyed by Cast Down, or an enchantment you returned to your hand with Cyclonic Rift.
• Tokens that leave the battlefield will satisfy a revolt ability.""","489874","""Revolt — At the beginning of your end step, if a permanent you controlled left the battlefield this turn, create a 1/1 colorless Servo artifact creature token.
{1}, Sacrifice a creature: Scry 1.""","0","0","0","USD","a9119c90-716b-4884-9b1e-471f262c2639","218850","4510784","","Darek Zabrocki","2xm"
"Hinder","Hinder","Double master 1/30/23","Double Masters","2XM","54","$0.25","$0.25","","1x","","","","U","Instant","3","{1}{U}{U}","Blue","""• Hinder's controller, not necessarily the controller of the countered spell, chooses where the countered spell goes.""","489727","""Counter target spell. If that spell is countered this way, put that card on the top or bottom of its owner's library instead of into that player's graveyard.""","0","0","0","USD","6ebaedfd-3f65-4867-bb59-df548a6eb113","219570","4521055","","Wayne Reynolds","2xm"
"Invigorate","Invigorate","Double master 1/30/23","Double Masters","2XM","172","$0.26","$0.26","","1x","","","","U","Instant","3","{2}{G}","Green","""• To determine the total cost of a spell, start with the mana cost or alternative cost you're paying (such as the alternative cost of Invigorate), add any cost increases, then apply any cost reductions. The mana value of the spell remains unchanged, no matter what the total cost to cast it was.
• If an effect says that an opponent can't gain life, you can't have that player gain life to pay Invigorate's alternative cost. If an effect instead replaces life gain, such as that of Sulfuric Vortex, you may choose to pay the cost even though the cost's action is replaced with nothing.""","489845","""If you control a Forest, rather than pay this spell's mana cost, you may have an opponent gain 3 life.
Target creature gets +4/+4 until end of turn.""","0","0","0","USD","e0899da3-7beb-4161-81a3-e2d694e5b8a5","219536","4519360","","Mark Zug","2xm"
"Jhoira's Familiar","Jhoira's Familiar","Double master 1/30/23","Double Masters","2XM","265","$1.10","$1.10","","1x","","","","U","Artifact Creature — Bird","4","{4}","","""• A spell is historic if it has the legendary supertype, the artifact card type, or the Saga enchantment subtype. Having two of those qualities doesn't make a spell more historic than another or provide an additional bonus—a spell either is historic or it isn't.
• The last ability of Jhoira's Familiar doesn't reduce its own cost while you're casting it.""","489938","""Flying
Historic spells you cast cost {1} less to cast. (Artifacts, legendaries, and Sagas are historic.)""","2","2","0","USD","7b89a074-9aca-4f7f-953a-b401199be1cb","219616","4523355","","Kev Walker","2xm"
"Kuldotha Flamefiend","Kuldotha Flamefiend","Double master 1/30/23","Double Masters","2XM","134","$0.25","$0.25","","1x","","","","U","Creature — Elemental","6","{4}{R}{R}","Red","""• You divide the damage as Kuldotha Flamefiend's triggered ability is put onto the stack, not as it resolves. Each target must be assigned at least 1 damage. You can't choose more than 4 targets and assign 0 damage to a target.
• You may choose zero targets. If you do, Kuldotha Flamefiend deals no damage, but you may sacrifice an artifact.
• If some of the targets become illegal for Kuldotha Flamefiend's ability, the original division of damage still applies, but the damage that would have been dealt to illegal targets isn't dealt at all. If all of the targets become illegal, you can't sacrifice an artifact.
• You don't choose whether to sacrifice an artifact or which artifact you're sacrificing until the ability resolves. Once you decide to sacrifice an artifact (or not), it's too late for players to respond.""","489807","""When Kuldotha Flamefiend enters the battlefield, you may sacrifice an artifact. If you do, Kuldotha Flamefiend deals 4 damage divided as you choose among any number of targets.""","4","4","0","USD","226e1d72-4ed0-4db6-ac0a-f4631db986a9","219560","4520555","","Raymond Swanland","2xm"
"Lightning Greaves","Lightning Greaves","Double master 1/30/23","Double Masters","2XM","267","$6.91","$6.91","","1x","","","","U","Artifact — Equipment","2","{2}","","""• You can't simply unequip Equipment from a creature. If Lightning Greaves is attached to the only creature you control, you won't be able to attach other equipment to it (or target it with anything else) until you have another creature onto which you can move Lightning Greaves.
• If a creature enters the battlefield under your control and gains haste, but then loses it before attacking, it won't be able to attack that turn. This means that you can't use one Lightning Greaves to allow two new creatures to attack in the same turn.""","489940","""Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)
Equip {0}""","0","0","0","USD","e6cec97f-0a2b-4543-a02e-d5e42d337790","218837","4510112","","Jeremy Jarvis","2xm"
"Master Splicer","Master Splicer","Double master 1/30/23","Double Masters","2XM","22","$0.25","$0.25","","1x","","","","U","Creature — Phyrexian Human Artificer","4","{3}{W}","White","""• Because damage remains marked on a creature until the damage is removed as the turn ends, nonlethal damage dealt to a Golem you control may become lethal if Master Splicer leaves the battlefield during that turn.""","489695","""When Master Splicer enters the battlefield, create a 3/3 colorless Phyrexian Golem artifact creature token.
Golems you control get +1/+1.""","1","1","0","USD","f32e82fc-6613-462b-b11f-523db195f435","219518","4518460","","Chippy","2xm"
"Morkrut Banshee","Morkrut Banshee","Double master 1/30/23","Double Masters","2XM","99","$0.25","$0.25","","1x","","","","U","Creature — Spirit","5","{3}{B}{B}","Black","""• Morkrut Banshee's morbid ability triggers only once, not once for each creature that has died this turn. If no creatures have died by the time it enters the battlefield, its ability won't trigger at all.
• If there are no other creatures on the battlefield when the morbid ability triggers, the ability must target Morkrut Banshee itself.""","489772","""Morbid — When Morkrut Banshee enters the battlefield, if a creature died this turn, target creature gets -4/-4 until end of turn.""","4","4","0","USD","de6fd09e-55af-41dd-a0c0-ba1064737c90","219520","4518560","","Svetlin Velinov","2xm"
"Myrsmith","Myrsmith","Double master 1/30/23","Double Masters","2XM","23","$0.25","$0.25","","1x","","","","U","Creature — Human Artificer","2","{1}{W}","White","""• An ability that triggers when a player casts a spell resolves before the spell that caused it to trigger. It resolves even if that spell is countered.
• While resolving Myrsmith's ability, you can't pay more than {1} to get more than one Myr.""","489696","""Whenever you cast an artifact spell, you may pay {1}. If you do, create a 1/1 colorless Myr artifact creature token.""","2","1","0","USD","783c15b7-6a7f-471e-b9f7-8c38115e66c0","218929","4512219","","Eric Deschamps","2xm"
"Ovalchase Daredevil","Ovalchase Daredevil","Double master 1/30/23","Double Masters","2XM","101","$0.40","$0.40","","1x","","","","U","Creature — Human Pilot","4","{3}{B}","Black","""• Ovalchase Daredevil's ability triggers only if it's already in your graveyard as an artifact enters the battlefield under your control.""","489774","""Whenever an artifact enters the battlefield under your control, you may return Ovalchase Daredevil from your graveyard to your hand.""","4","2","0","USD","ed3ba73e-58aa-417e-bd52-d7f93c80adc6","219525","4518810","","Winona Nelson","2xm"
"Path to Exile","Path to Exile","Double master 1/30/23","Double Masters","2XM","25","$1.85","$1.85","","1x","","","","U","Instant","1","{W}","White","""• If the target creature is an illegal target by the time Path to Exile tries to resolve, the spell won't resolve. The creature's controller won't search for a basic land card.
• The controller of the exiled creature isn't required to search their library for a basic land. If that player doesn't, the player won't shuffle their library.""","489698","""Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle.""","0","0","0","USD","e9d36855-c38a-4bba-a642-cff3f81e057e","218377","4502722","","Todd Lockwood","2xm"
"Pentad Prism","Pentad Prism","Double master 1/30/23","Double Masters","2XM","281","$0.35","$0.35","","1x","","","","U","Artifact","2","{2}","","""• Sunburst checks what mana was actually spent to cast the spell. If an effect allows you to spend mana “as though it were mana” of any color or type, that allows you to spend mana you couldn't otherwise spend, but it doesn't change what mana you spent to cast the spell.
• Once Pentad Prism has run out of charge counters, it remains on the battlefield.""","489954","""Sunburst (This enters the battlefield with a charge counter on it for each color of mana spent to cast it.)
Remove a charge counter from Pentad Prism: Add one mana of any color.""","0","0","0","USD","2a2862c5-afa8-4e38-a312-483300f8b194","218793","4508466","","David Martin","2xm"
"Pongify","Pongify","Double master 1/30/23","Double Masters","2XM","62","$4.00","$8.00","","2x","","","","U","Instant","1","{U}","Blue","""• If the target creature is an illegal target by the time Pongify tries to resolve, the spell won't resolve. No player creates an Ape token. If the target is legal but not destroyed (most likely because it has indestructible), its controller does create an Ape token.""","489735","""Destroy target creature. It can't be regenerated. Its controller creates a 3/3 green Ape creature token.""","0","0","0","USD","40b7a6db-e0a3-45f7-9ef7-e4fd5490adb7","219576","4521355","","Heather Hudson","2xm"
"Pyrewild Shaman","Pyrewild Shaman","Double master 1/30/23","Double Masters","2XM","138","$0.25","$0.25","","1x","","","","U","Creature — Goblin Shaman","3","{2}{R}","Red","""• Pyrewild Shaman's last ability triggers only if it's in your graveyard when the creatures deal combat damage to a player. Notably, if Pyrewild Shaman is dealt lethal damage at the same time that a creature you control deals combat damage to a player, Pyrewild Shaman's ability won't trigger.
• If creatures you control deal combat damage to more than one player at the same time (most likely because it's a multiplayer game), Pyrewild Shaman's ability will trigger once for each of those players. However, only the first such ability that you pay for will return Pyrewild Shaman to your hand. Even if it's put back into your graveyard before the other abilities resolve, it's considered a different Pyrewild Shaman than the one whose ability triggered.""","489811","""Bloodrush — {1}{R}, Discard Pyrewild Shaman: Target attacking creature gets +3/+1 until end of turn.
Whenever one or more creatures you control deal combat damage to a player, if Pyrewild Shaman is in your graveyard, you may pay {3}. If you do, return Pyrewild Shaman to your hand.""","3","1","0","USD","2f195c52-4018-4d57-9c62-5f0a10f7336c","219575","4521305","","Lucas Graciano","2xm"
"Ravenous Intruder","Ravenous Intruder","Double master 1/30/23","Double Masters","2XM","141","$0.25","$0.50","","2x","","","","U","Creature — Gremlin","2","{1}{R}","Red","""""","489814","""Sacrifice an artifact: Ravenous Intruder gets +2/+2 until end of turn.""","1","2","0","USD","289d6da8-9cfe-4c1b-90c9-477a743f6d62","219584","4521755","","Mathias Kollros","2xm"
"Reclamation Sage","Reclamation Sage","Double master 1/30/23","Double Masters","2XM","178","$0.45","$0.45","","1x","","","","U","Creature — Elf Shaman","3","{2}{G}","Green","""""","489851","""When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.""","2","1","0","USD","564e378a-f033-44ca-8295-855382cc838d","218257","4499619","","Clint Cearley","2xm"
"Riddlesmith","Riddlesmith","Double master 1/30/23","Double Masters","2XM","65","$0.25","$0.25","","1x","","","","U","Creature — Human Artificer","2","{1}{U}","Blue","""• An ability that triggers when a player casts a spell resolves before the spell that caused it to trigger. It resolves even if that spell is countered.
• You draw a card and discard a card all while Riddlesmith's ability is resolving. Nothing can happen between the two, and no player may choose to take actions.""","489738","""Whenever you cast an artifact spell, you may draw a card. If you do, discard a card.""","2","1","0","USD","fb1aab84-5e71-496f-8c46-ecd31fb97d27","219579","4521505","","Eric Deschamps","2xm"
"Rush of Knowledge","Rush of Knowledge","Double master 1/30/23","Double Masters","2XM","66","$0.31","$0.31","","1x","","","","U","Sorcery","5","{4}{U}","Blue","""• If a permanent on the battlefield has {X} in its mana cost, X is considered to be 0.""","489739","""Draw cards equal to the highest mana value among permanents you control.""","0","0","0","USD","ccca07a9-5c24-490f-8871-b125cb337e2c","219585","4521805","","Eric Peterson","2xm"
"Sandstone Oracle","Sandstone Oracle","Double master 1/30/23","Double Masters","2XM","285","$0.25","$0.25","","1x","","","","U","Artifact Creature — Sphinx","7","{7}","","""• You choose an opponent while Sandstone Oracle's ability is resolving. No player may take actions between the time you make this choice and the time you draw cards.
• To draw cards equal to the difference, first determine how many cards you'll draw, then draw that many cards, as modified by replacement effects. For example, if you have two cards in hand and the chosen opponent has five, Thought Reflection will cause you to draw six cards instead of three.""","489958","""Flying
When Sandstone Oracle enters the battlefield, choose an opponent. If that player has more cards in hand than you, draw cards equal to the difference.""","4","4","0","USD","ef2847c7-2d48-48ca-8cc3-3c9a154ed69d","219604","4522755","","Izzy","2xm"
"Serra Sphinx","Serra Sphinx","Double master 1/30/23","Double Masters","2XM","68","$0.25","$0.25","","1x","","","","U","Creature — Sphinx","5","{3}{U}{U}","Blue","""""","489741","""Flying, vigilance""","4","4","0","USD","4fb01cf8-9bca-4446-9e56-62777c6dfbe8","219607","4522905","","Daren Bader","2xm"
"Springleaf Drum","Springleaf Drum","Double master 1/30/23","Double Masters","2XM","291","$0.50","$0.50","","1x","","","","U","Artifact","1","{1}","","""• You can tap a creature that hasn't been under your control since your most recent turn began to activate Springleaf Drum's ability.""","489964","""{T}, Tap an untapped creature you control: Add one mana of any color.""","0","0","0","USD","f3b3869b-6da1-4b01-a2e7-2018d478b6e5","219595","4522305","","Seb McKinnon","2xm"
"Thirst for Knowledge","Thirst for Knowledge","Double master 1/30/23","Double Masters","2XM","71","$0.35","$0.35","","1x","","","","U","Instant","3","{2}{U}","Blue","""• You can discard either one artifact card or two cards which may or may not be artifacts. If you really want to, you can discard two artifact cards.""","489744","""Draw three cards. Then discard two cards unless you discard an artifact card.""","0","0","0","USD","46afb6e7-b2d9-436e-9532-0d09099de158","218376","4502672","","Ben Thompson","2xm"
"Thopter Engineer","Thopter Engineer","Double master 1/30/23","Double Masters","2XM","147","$0.25","$0.25","","1x","","","","U","Creature — Human Artificer","3","{2}{R}","Red","""""","489820","""When Thopter Engineer enters the battlefield, create a 1/1 colorless Thopter artifact creature token with flying.
Artifact creatures you control have haste. (They can attack and {T} as soon as they come under your control.)""","1","3","0","USD","b89aa7ba-4b35-42e5-bdcd-e7b3360fd01f","219605","4522805","","Steve Prescott","2xm"
"Throne of Geth","Throne of Geth","Double master 1/30/23","Double Masters","2XM","301","$1.04","$1.04","","1x","","","","U","Artifact","2","{2}","","""• If a permanent has +1/+1 counters and -1/-1 counters on it, they're removed in pairs as a state-based action so that the permanent has only one of those kinds of counters on it.
• To proliferate, you can choose any permanent that has a counter, including ones controlled by opponents. You can't choose cards in any zone other than the battlefield, even if they have counters on them.
• You don't have to choose every permanent or player that has a counter, only the ones you want to add another counter to. Since “any number” includes zero, you don't have to choose any permanents at all, and you don't have to choose any players at all.
• Players can respond to a spell or ability whose effect includes proliferating. Once that spell or ability starts to resolve, however, and its controller chooses which permanents and players will get new counters, it's too late for anyone to respond.
• You may sacrifice Throne of Geth to pay the cost of its own ability.""","489974","""{T}, Sacrifice an artifact: Proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)""","0","0","0","USD","a5719f8b-0a65-4f0c-bde0-74c5e107b64d","218788","4508363","","Jana Schirmer & Johannes Voss","2xm"
