Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Claim the Firstborn","Claim the Firstborn","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","118","$0.25","$0.50","","2x","","","","U","Sorcery","1","{R}","Red","""• Claim the Firstborn can target any creature with mana value 3 or less, even one that's untapped or one you already control.
• If a creature on the battlefield has {X} in its mana cost, X is considered to be 0.
• Gaining control of a creature doesn't cause you to gain control of any Auras or Equipment attached to it.""","473080","""Gain control of target creature with mana value 3 or less until end of turn. Untap that creature. It gains haste until end of turn.""","0","0","0","USD","feaf1e6c-c7d9-4ac7-9aeb-c4b5d61548ec","198858","4188600","","Iain McCaig","eld"
"Clockwork Servant","Clockwork Servant","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","216","$0.23","$0.23","","1x","","","","U","Artifact Creature — Gnome","3","{3}","","""• If an effect allows you to cast a spell without paying its mana cost, you can't choose to cast it and pay unless another rule or effect allows you to cast that spell for a cost. Similarly, you can't waive a cost reduction unless that effect says you may.
• Adamant effects check what mana was actually spent to cast a spell. If an effect allows you to spend mana “as though it were mana” of any color or type, that allows you to spend mana you couldn't otherwise spend, but it doesn't change what mana you spent to cast the spell.
• If you copy a spell that has an adamant ability, no mana was spent to cast the copy at all, so that ability won't apply.""","473178","""Adamant — When Clockwork Servant enters the battlefield, if at least three mana of the same color was spent to cast it, draw a card.""","2","3","0","USD","c3af5942-d171-401a-9444-3b59c579e4db","199110","4198677","","David Palumbo","eld"
"Covetous Urge","Covetous Urge","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","207","$0.25","$0.50","","2x","","","","U","Sorcery","4","{U/B}{U/B}{U/B}{U/B}","Blue/Black","""• If you cast an Adventure with Covetous Urge, it's you, not the card's owner, who may cast the creature later.
• Covetous Urge's effect doesn't change when you can cast the exiled card. For example, if you exile a sorcery card, you can cast it only during your main phase when the stack is empty.
• Casting an exiled card causes it to leave exile. You can't cast it multiple times.
• In a multiplayer game, if a player leaves the game, all cards that player owns leave as well. If you leave the game, the spell or permanent you control from Covetous Urge's effect is exiled.""","473169","""Target opponent reveals their hand. You choose a nonland card from that player's graveyard or hand and exile it. You may cast that card for as long as it remains exiled, and you may spend mana as though it were mana of any color to cast that spell.""","0","0","0","USD","f3b4871d-4d74-411b-88e0-9a9d386cafe1","198885","4190310","","Carmen Sinek","eld"
"Deafening Silence","Deafening Silence","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","10","$1.25","$1.25","","1x","","","","U","Enchantment","1","{W}","White","""• Players may cast any number of creature spells plus one noncreature spell each turn.
• Deafening Silence will look at the entire turn to see if a player has cast a noncreature spell yet that turn, even if Deafening Silence wasn't on the battlefield when that spell was cast. Notably, you can't cast Deafening Silence and then cast another noncreature spell that turn.
• If you cast a noncreature spell that was countered, you can't cast another noncreature spell that turn.""","472972","""Each player can't cast more than one noncreature spell each turn.""","0","0","0","USD","6072d9b0-d3c7-46f4-bd24-095bb13c4dea","199001","4194289","","Igor Kieryluk","eld"
"Deathless Knight","Deathless Knight","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","208","$0.25","$0.25","","1x","","","","U","Creature — Skeleton Knight","4","{B/G}{B/G}{B/G}{B/G}","Black/Green","""• Deathless Knight must be in your graveyard immediately after you gain life for its last ability to trigger. If you gain life due to damage from a source with lifelink, and that damage is dealt at the same time that lethal damage is dealt to Deathless Knight, it won't be in your graveyard until state-based actions are performed a moment later, and so the ability can't trigger.
• If Deathless Knight enters your graveyard after you've gained life in a turn, its last ability can't trigger during that turn.""","473170","""Haste
When you gain life for the first time each turn, return Deathless Knight from your graveyard to your hand.""","4","2","0","USD","39c6e952-97b5-435c-a7fd-6271ddc23200","199553","4216889","","Igor Kieryluk","eld"
"Drown in the Loch","Drown in the Loch","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","188","$0.99","$0.99","","1x","","","","U","Instant","2","{U}{B}","Blue/Black","""• For spells with {X} in their mana costs, use the value chosen for X to determine the spell's mana value.
• If a creature on the battlefield has {X} in its mana cost, X is considered to be 0.""","473150","""Choose one —
• Counter target spell with mana value less than or equal to the number of cards in its controller's graveyard.
• Destroy target creature with mana value less than or equal to the number of cards in its controller's graveyard.""","0","0","0","USD","8bf5df5b-164d-4ec2-a5e6-bbaea152e271","199207","4199897","","John Stanko","eld"
"Edgewall Innkeeper","Edgewall Innkeeper","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","151","$0.25","$0.50","","2x","","","","U","Creature — Human Peasant","1","{G}","Green","""• Edgewall Innkeeper's ability resolves before the spell that caused it to trigger. It resolves even if that spell is countered.
• An effect may refer to a card, spell, or permanent that “has an Adventure.” This refers to a card, spell, or permanent that has an adventurer card's set of alternative characteristics, even if they're not being used and even if that card was never cast as an Adventure.
• If an effect refers to a creature card, creature spell, or creature that has an Adventure, it won't find an instant or sorcery spell on the stack that's been cast as an Adventure.""","473113","""Whenever you cast a creature spell that has an Adventure, draw a card. (It doesn't need to have gone on the adventure first.)""","1","1","0","USD","7c5d0560-f9e6-4c70-8cce-cae61e4e74bc","198999","4194069","","Matt Stewart","eld"
"Elite Headhunter","Elite Headhunter","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","209","$0.20","$0.20","","1x","","","","U","Creature — Human Knight","4","{B/R}{B/R}{B/R}{B/R}","Black/Red","""• If Elite Headhunter somehow becomes an artifact, you can sacrifice it to pay the cost of its activated ability.""","473171","""Menace (This creature can't be blocked except by two or more creatures.)
{B/R}{B/R}{B/R}, Sacrifice another creature or an artifact: Elite Headhunter deals 2 damage to target creature or planeswalker.""","2","3","0","USD","aa9d0279-4fe0-4228-a82f-bc3cd91500df","198970","4192229","","Daarken","eld"
"Embereth Shieldbreaker // Battle Display","Embereth Shieldbreaker // Battle Display","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","122","$0.25","$0.25","","1x","","","","U","Creature — Human Knight // Sorcery — Adventure","2","{1}{R} // {R}","Red","""• An adventurer card is a creature card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it's in your graveyard, Giant Killer is a white creature card whose mana value is 1. It can't be the target of the triggered ability of Mystic Sanctuary.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card's normal characteristics. The spell's color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it's legal to cast that spell. For example, if Giant Killer is exiled with the last ability of Vivien, Champion of the Wilds, you can't cast it as Chop Down.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner's graveyard as it resolves. For as long as it remains exiled, that player may cast it as a creature spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won't be exiled and the spell's controller won't be able to cast it as a creature later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won't give you permission to cast it as a creature spell.
• You must still follow any timing restrictions and permissions for the creature spell you cast from exile. Normally, you'll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it's not possible to cast the copy as a creature.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it's a token) or cease to be a copy (if it's a nontoken permanent), and so you won't be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn't casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","0","""Destroy target artifact. (Then exile this card. You may cast the creature later from exile.)""","2","1","0","USD","6cc73d16-5ed7-4104-91f6-0997a2080e2e","198550","4180052","","Randy Vargas","eld"
"Enchanted Carriage","Enchanted Carriage","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","218","$0.24","$0.24","","1x","","","","U","Artifact — Vehicle","5","{5}","","""""","473180","""When Enchanted Carriage enters the battlefield, create two 1/1 white Mouse creature tokens.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)""","4","4","0","USD","0057c2ae-ea4f-404a-ab95-f3979efd1b3b","198716","4183987","","Zoltan Boros","eld"
"Epic Downfall","Epic Downfall","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","85","$0.25","$0.50","","2x","","","","U","Sorcery","2","{1}{B}","Black","""• If a creature on the battlefield has {X} in its mana cost, X is considered to be 0.""","473047","""Exile target creature with mana value 3 or greater.""","0","0","0","USD","63da83fe-fa59-40cb-a42e-e1b14b650bc8","198972","4192449","","Eric Deschamps","eld"
"Faerie Vandal","Faerie Vandal","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","45","$0.25","$0.50","","2x","","","","U","Creature — Faerie Rogue","2","{1}{U}","Blue","""• The triggered ability can trigger only once each turn. It doesn't matter whether the permanent with that ability was on the battlefield when the first card was drawn. If it's not on the battlefield when the second card is drawn, the ability can't trigger at all that turn. It won't trigger when the third or fourth card is drawn.
• If an effect instructs you to draw multiple cards, the ability triggers after you draw whichever is the second one for the turn. You choose a target (if any) for the ability after you've drawn and looked at all of the cards and finished resolving the spell or ability that caused you to draw them.
• If a spell or ability causes you to put cards into your hand without specifically using the word “draw,” it's not a card drawn.""","473007","""Flash
Flying
Whenever you draw your second card each turn, put a +1/+1 counter on Faerie Vandal.""","1","2","0","USD","789c5c2b-3e51-4f6c-ac76-d276facf716f","198368","4174840","","Paul Scott Canavan","eld"
"Ferocity of the Wilds","Ferocity of the Wilds","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","123","$0.25","$0.50","","2x","","","","U","Enchantment","3","{2}{R}","Red","""""","473085","""Attacking non-Human creatures you control get +1/+0 and have trample.""","0","0","0","USD","8f7005fd-5917-4f7d-9a7d-7ccc044d0f87","199095","4198385","","Josu Hernaiz","eld"
"Fireborn Knight","Fireborn Knight","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","210","$0.21","$0.42","","2x","","","","U","Creature — Human Knight","4","{R/W}{R/W}{R/W}{R/W}","White/Red","""""","473172","""Double strike
{R/W}{R/W}{R/W}{R/W}: Fireborn Knight gets +1/+1 until end of turn.""","2","3","0","USD","6716f46c-806d-4b3e-8a1c-fd6dcedacf8e","198408","4177685","","Ben Maier","eld"
"Flaxen Intruder // Welcome Home","Flaxen Intruder // Welcome Home","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","155","$0.25","$0.25","","1x","","","","U","Creature — Human Berserker // Sorcery — Adventure","1","{G} // {5}{G}{G}","Green","""• Flaxen Intruder's triggered ability goes on the stack without a target. While that ability is resolving, you may sacrifice it. When you do, the reflexive triggered ability triggers and you pick a target artifact or enchantment to be destroyed. This is different from effects that say “If you do . . .” in that players may take actions after you've sacrificed Flaxen Intruder but before the artifact or enchantment is destroyed.
• An adventurer card is a creature card in every zone except the stack, as well as while on the stack if not cast as an Adventure. Ignore its alternative characteristics in those cases. For example, while it's in your graveyard, Giant Killer is a white creature card whose mana value is 1. It can't be the target of the triggered ability of Mystic Sanctuary.
• When casting a spell as an Adventure, use the alternative characteristics and ignore all of the card's normal characteristics. The spell's color, mana cost, mana value, and so on are determined by only those alternative characteristics. If the spell leaves the stack, it immediately resumes using its normal characteristics.
• If you cast an adventurer card as an Adventure, use only its alternative characteristics to determine whether it's legal to cast that spell. For example, if Giant Killer is exiled with the last ability of Vivien, Champion of the Wilds, you can't cast it as Chop Down.
• If a spell is cast as an Adventure, its controller exiles it instead of putting it into its owner's graveyard as it resolves. For as long as it remains exiled, that player may cast it as a creature spell. If an Adventure spell leaves the stack in any way other than resolving (most likely by being countered or by failing to resolve because its targets have all become illegal), that card won't be exiled and the spell's controller won't be able to cast it as a creature later.
• If an adventurer card ends up in exile for any other reason than by exiling itself while resolving, it won't give you permission to cast it as a creature spell.
• You must still follow any timing restrictions and permissions for the creature spell you cast from exile. Normally, you'll be able to cast it only during your main phase while the stack is empty.
• If an effect copies an Adventure spell, that copy is exiled as it resolves. It ceases to exist as a state-based action; it's not possible to cast the copy as a creature.
• If an object becomes a copy of an object that has an Adventure, the copy also has an Adventure. If it changes zones, it will either cease to exist (if it's a token) or cease to be a copy (if it's a nontoken permanent), and so you won't be able to cast it as an Adventure.
• If an effect instructs you to choose a card name, you may choose the alternative Adventure name. Consider only the alternative characteristics to determine whether that is an appropriate name to choose.
• Casting a card as an Adventure isn't casting it for an alternative cost. Effects that allow you to cast a spell for an alternative cost or without paying its mana cost may allow you to apply those to the Adventure.""","0","""Whenever Flaxen Intruder deals combat damage to a player, you may sacrifice it. When you do, destroy target artifact or enchantment.
<>
Create three 2/2 green Bear creature tokens. (Then exile this card. You may cast the creature later from exile.)""","1","2","0","USD","06bd1ad2-fb5d-4aef-87d1-13a341c686fa","198574","4181855","","Gabor Szikszai","eld"
"Frogify","Frogify","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","47","$0.26","$0.52","","2x","","","","U","Enchantment — Aura","2","{1}{U}","Blue","""• If the affected creature gains an ability after Frogify becomes attached to it, it will keep that ability.
• Frogify overwrites all colors and creature types the enchanted creature has. It's just a blue Frog. The creature keeps any supertypes (such as legendary) it has, but loses any other card types it has (such as artifact).
• Frogify overwrites all previous effects that set the creature's base power and toughness to specific values. Any power- or toughness-setting effects that start to apply after Frogify becomes attached to a creature will overwrite this effect.
• Effects that modify a creature's power and/or toughness, such as the effect of Dead Weight, will apply to the creature no matter when they started to take effect. The same is true for any counters that change its power and/or toughness.
• Frogify may enchant a permanent that is only temporarily a creature, such as a Vehicle. If this happens, Frogify's effect causes the enchanted permanent to remain a 1/1 blue Frog creature even after the temporary effect expires.
• Because damage remains marked on a creature until the damage is removed as the turn ends, nonlethal damage dealt to a creature may become lethal if Frogify becomes attached to it during that turn.""","473009","""Enchant creature
Enchanted creature loses all abilities and is a blue Frog creature with base power and toughness 1/1. (It loses all other card types and creature types.)""","0","0","0","USD","b69cbb20-3c4e-480b-a330-9c6d6b39d12f","198559","4180715","","Chris Seaman","eld"
"Giant Opportunity","Giant Opportunity","Throne of Eldraine 1/30/23","Throne of Eldraine","ELD","159","$0.25","$0.50","","2x","","","","U","Sorcery","3","{2}{G}","Green","""• You choose whether to sacrifice two Foods as Giant Opportunity resolves, not as you cast it.
• You can't sacrifice more than two Foods to create more than one Giant token.
• If an effect refers to a Food, it means any Food artifact, not just a Food artifact token. For example, you can sacrifice Gingerbrute to activate the last ability of Tempting Witch.
• Food is an artifact type. Even though it appears on some creatures (such as Gingerbrute), it's never a creature type.
• You can't sacrifice a Food token to pay multiple costs. For example, you can't sacrifice a Food token to activate its own ability and also to activate the ability of Tempting Witch.
• Whatever you do, don't eat the delicious cards.""","473121","""You may sacrifice two Foods. If you do, create a 7/7 green Giant creature token. Otherwise, create three Food tokens. (They're artifacts with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")""","0","0","0","USD","40383646-3fc4-4267-b9ad-bf90a85972fc","199113","4199007","","James Paick","eld"
