Name,Name,List name,Edition,Edition code,Collector's number,Price,Price (total),Foil,QuantityX,Tag,Language,Condition,Rarity,Card Type,CMC,Mana Value,Color,Card Rulings,MultiverseID,Card Text,Power,Toughness,Loyalty,Currency,Scryfall ID,TCGPlayer productID,TCGPlayer Sku,Is Commander?,Artists,Edition code MTGO
"Curse of Obsession","Curse of Obsession","Midnight hunt","Midnight Hunt Commander","MIC","35","$0.49","$0.49","","1x","","","","R","Enchantment — Aura Curse","5","{4}{R}","Red","""""","540752","""Enchant player
At the beginning of enchanted player's draw step, that player draws two additional cards.
At the beginning of enchanted player's end step, that player discards their hand.""","0","0","0","USD","69ba6262-a3b1-4009-b2ed-ae684dfae022","247843","5159056","","Irvin Rodriguez","mic"
"Curse of Silence","Curse of Silence","Midnight hunt","Innistrad: Midnight Hunt","MID","15","$0.37","$0.37","","1x","","","","R","Enchantment — Aura Curse","1","{W}","White","""""","534770","""Enchant player
As Curse of Silence enters the battlefield, choose a card name.
Spells with the chosen name enchanted player casts cost {2} more to cast.
Whenever enchanted player casts a spell with the chosen name, you may sacrifice Curse of Silence. If you do, draw a card.""","0","0","0","USD","9e7819d5-12a9-4719-91b2-8dd1ba6f3800","248130","5176020","","Irina Nordsol","mid"
"Curse of Surveillance","Curse of Surveillance","Midnight hunt","Innistrad: Midnight Hunt","MID","46","$0.35","$0.35","","1x","","","","R","Enchantment — Aura Curse","5","{4}{U}","Blue","""• The controller of Curse of Surveillance chooses the targets for its triggered ability, no matter which player it is attached to. If you control Curse of Surveillance and it's attached to another player, you can (and probably should) choose yourself as a target.""","534806","""Enchant player
At the beginning of enchanted player's upkeep, any number of target players other than that player each draw cards equal to the number of Curses attached to that player.""","0","0","0","USD","d6a5b3b2-4f27-4c97-9d87-d7bdcc06d36a","248094","5174094","","Igor Kieryluk","mid"
"Falkenrath Pit Fighter","Falkenrath Pit Fighter","Midnight hunt","Innistrad: Midnight Hunt","MID","137","$0.40","$0.40","","1x","","","","R","Creature — Vampire Warrior","1","{R}","Red","""• Falkenrath Pit Fighter's ability can be activated if any opponent lost any amount of life this turn, even if they also gained life at some point.""","534913","""{1}{R}, Discard a card, Sacrifice a Vampire: Draw two cards. Activate only if an opponent lost life this turn.""","2","1","0","USD","a743a3b6-3278-4644-a2d5-acf495c273ed","248058","5171056","","Anna Fehr","mid"
"Gauntlet of Power","Gauntlet of Power","Midnight hunt","The List","PLIST","495","$3.45","$3.45","","1x","","","","R","Artifact","5","{5}","","""• If Gauntlet of Power is somehow on the battlefield with no color chosen for its first ability, no creatures get +1/+1 and its last ability never triggers. It still won’t affect colorless creatures or basic lands tapped for colorless mana.
• Because damage remains marked on a creature until the damage is removed as the turn ends, nonlethal damage dealt to a creature of the chosen color may become lethal if Gauntlet of Power leaves the battlefield during that turn.""","0","""As Gauntlet of Power enters the battlefield, choose a color.
Creatures of the chosen color get +1/+1.
Whenever a basic land is tapped for mana of the chosen color, its controller adds an additional one mana of that color.""","0","0","0","USD","6209c99f-a0ee-4c5f-b964-ad027ca45f31","243618","5085206","","Greg Hildebrandt","plist"
"Geistflame Reservoir","Geistflame Reservoir","Midnight hunt","Innistrad: Midnight Hunt","MID","142","$0.40","$0.40","Foil","1x","","","","R","Artifact","3","{2}{R}","Red","""• You choose how many counters to remove from Geistflame Reservoir as you activate its second ability, not as it resolves.
• You must still pay all costs and follow all timing rules to play a card exiled with Geistflame Reservoir's last ability.""","534920","""Whenever you cast an instant or sorcery spell, put a charge counter on Geistflame Reservoir.
{1}{R}, {T}, Remove any number of charge counters from Geistflame Reservoir: It deals that much damage to any target.
{1}{R}, {T}: Exile the top card of your library. You may play that card this turn.""","0","0","0","USD","4b247ce7-9c58-404f-bed1-84abb37575ab","247872","5161572","","Anna Christenson","mid"
"Ghoulcaller's Harvest","Ghoulcaller's Harvest","Midnight hunt","Innistrad: Midnight Hunt","MID","225","$0.30","$0.30","","1x","","","","R","Sorcery","2","{B}{G}","Black/Green","""• Decayed does not create any attacking requirements. You may choose not to attack with a creature that has decayed.
• Decayed represents a static ability and a triggered ability. “Decayed” means “This creature can't block” and “When this creature attacks, sacrifice it at end of combat.”
• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.
• Decayed does not grant haste. Creatures with decayed that enter the battlefield during your turn may not attack until your next turn.
• Once a creature with decayed attacks, it will be sacrificed at end of combat, even if it no longer has decayed at that time.""","535019","""Create X 2/2 black Zombie creature tokens with decayed, where X is half the number of creature cards in your graveyard, rounded up. (A creature with decayed can't block. When it attacks, sacrifice it at end of combat.)
Flashback {3}{B}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","6a507ea6-d818-4443-b468-cf65c3e7031c","247980","5166731","","Anna Steinbauer","mid"
"Haunted Ridge","Haunted Ridge","Midnight hunt","Innistrad: Midnight Hunt","MID","263","$10.41","$10.41","","1x","","","","R","Land","0","","Land","""• If this land enters the battlefield at the same time as any number of other lands, those other lands are not counted when determining if this land enters the battlefield tapped or untapped.""","535061","""Haunted Ridge enters the battlefield tapped unless you control two or more other lands.
{T}: Add {B} or {R}.""","0","0","0","USD","b200e822-be36-4e59-bd0e-9d0188a68df8","247828","5157586","","Jonas De Ro","mid"
"Krark's Thumb","Krark's Thumb","Midnight hunt","The List","PLIST","260","$6.59","$6.59","","1x","","","","R","Legendary Artifact","2","{2}","","""• If an effect tells you to flip more than one coin at once, this replace each individual coin flip. For example, if an effect tells you to flip two coins, you’ll first flip two coins and ignore one, then flip two more coins and ignore one of those. You don’t flip four coins and ignore two.
• If you and your opponent both flip at the same time, you can see your opponent’s result before choosing which result to keep.""","0","""If you would flip a coin, instead flip two coins and ignore one.""","0","0","0","USD","d011d66d-7d27-4305-8a1b-7b5c24169769","222732","4590595","","Ron Spencer","plist"
"Liesa, Forgotten Archangel","Liesa, Forgotten Archangel","Midnight hunt","Innistrad: Midnight Hunt","MID","232","$3.31","$3.31","","1x","","","","R","Legendary Creature — Angel","5","{2}{W}{W}{B}","White/Black","""""","535027","""Flying, lifelink
Whenever another nontoken creature you control dies, return that card to its owner's hand at the beginning of the next end step.
If a creature an opponent controls would die, exile it instead.""","4","5","0","USD","532fca6b-f788-43f8-b29f-7273e7a48449","247982","5166881","","Dmitry Burmak","mid"
"Ludevic, Necrogenius // Olag, Ludevic's Hubris","Ludevic, Necrogenius // Olag, Ludevic's Hubris","Midnight hunt","Innistrad: Midnight Hunt","MID","233","$0.30","$0.30","","1x","","","","R","Legendary Creature — Human Wizard","2","{U}{B}","Blue/Black","""• Olag remains a copy of the creature card you choose even if that card later leaves exile.
• You choose which exiled creature card Olag is copying as it transforms. It doesn't transform and then become a copy.
• It's possible for Olag to become a copy of a card with the daybound keyword ability as it transforms. If this happens, it doesn't transform as it becomes night.
• If there are no creature cards exiled with Ludevic as it transforms, perhaps because those cards were removed from exile in response to its activated ability or it transformed another way, Olag won't be a copy of anything. Olag will simply be its 4/4 self with no +1/+1 counters.
• If Olag becomes a copy of another transforming double-faced card that doesn't ahve nightbound, such as Delver of Secrets, abilities of it gains or other effects may cause it to transform. If it transforms this way, it does not become Ludevic again. The copy effect continues to apply and its characteristics don't change. If the creature it is a copy of has a triggered ability that occurs when it transforms, that ability will trigger.""","535028","""Whenever Ludevic, Necrogenius enters the battlefield or attacks, mill a card.
{X}{U}{U}{B}{B}, Exile X creature cards from your graveyard: Transform Ludevic. X can't be 0. Activate only as a sorcery.""","2","3","0","USD","788288f6-7944-48f4-91b0-f452e209c9ce","248305","5189407","","Ryan Pancoast","mid"
"Malevolent Hermit // Benevolent Geist","Malevolent Hermit // Benevolent Geist","Midnight hunt","Innistrad: Midnight Hunt","MID","61","$1.00","$1.00","","1x","","","","R","Creature — Human Wizard","2","{1}{U}","Blue","""• Disturb is found only on the front faces of some double-faced cards.
• “Disturb [cost]” means “You may cast this card transformed from your graveyard by paying [cost] rather than its mana cost.”
• When you cast a spell using a card's disturb ability, the card is put onto the stack with its back face up. The resulting spell has all the characteristics of that face.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a disturb cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of a spell cast using disturb is determined by the mana cost on the front face of the card, no matter what the total cost to cast the spell was. (This is a special rule that applies only to transforming double faced-cards, including ones with disturb.)
• A spell cast this way enters the battlefield with its back face up.
• If you copy a permanent spell cast this way (perhaps with a card like Double Major), the copy becomes a token that's a copy of the card's back face, even though it isn't itself a double-faced card.
• The back face of each card with disturb has an ability that instructs its controller to exile if it would be put into a graveyard from anywhere. This includes going to the graveyard from the stack, so if the spell is countered after you cast it using the disturb ability, it will be put into exile.""","534823","""{U}, Sacrifice Malevolent Hermit: Counter target noncreature spell unless its controller pays {3}.
Disturb {2}{U} (You may cast this card from your graveyard transformed for its disturb cost.)""","2","1","0","USD","e79269af-63eb-43d2-afee-c38fa14a0c5b","248289","5187927","","Daarken","mid"
"Mask of Griselbrand","Mask of Griselbrand","Midnight hunt","Innistrad: Midnight Hunt","MID","111","$0.69","$0.69","","1x","","","","R","Legendary Artifact — Equipment","3","{1}{B}{B}","Black","""• Use the equipped creature's power as it last existed on the battlefield to determine the value of X.
• You must pay exactly X life or nothing. You can't pay less life to draw fewer cards.""","534885","""Equipped creature has flying and lifelink.
Whenever equipped creature dies, you may pay X life, where X is its power. If you do, draw X cards.
Equip {3}""","0","0","0","USD","829786e2-260b-4bc6-935b-1868b37e2d33","248141","5177125","","Jason Felix","mid"
"Memory Deluge","Memory Deluge","Midnight hunt","Innistrad: Midnight Hunt","MID","62","$0.99","$0.99","","1x","","","","R","Instant","4","{2}{U}{U}","Blue","""• Memory Deluge cares about the mana you actually paid to cast it, not its mana cost. If you cast Memory Deluge for {2}{U}{U}, you will look at four cards. If you cast it with flashback for {5}{U}{U}, you will look at seven cards. Any effects that increase or decrease the cost to cast it will also be taken into account.
• If Memory Deluge is copied, no mana was spent to cast the copy, so X will be 0. The amount of mana spent to cast the original spell is not copied. You won't look at any cards from your library as Memory Deluge resolves.
• If an effect allows you to cast Memory Deluge without paying its mana cost, X will be 0. Memory Deluge will resolve, but you won't do anything.
• If an effect requires you to pay some amount of mana to prevent Memory Deluge from being countered, as Flip the Switch does, that mana wasn't spent to cast Memory Deluge and will not be taken into account.
• The effects of Might of the Old Ways happen in the listed order, so the +2/+2 bonus happens before you check the powers of creatures you control. For example, if you control two 2/2 creatures and a 5/5 creatures, choosing one of the 2/2 creatures as the target will allow you to draw a card. Conversely, if you control a 1/1 creature, a 3/3 creature, and a 5/5 creature, targeting either of the two smaller creatures will not allow you to draw a card.
• “Flashback [cost]” means “You may cast this card from your graveyard by paying [cost] rather than paying its mana cost” and “If the flashback cost was paid, exile this card instead of putting it anywhere else any time it would leave the stack.”
• You must still follow any timing restrictions and permissions, including those based on the card's type. For instance, you can cast a sorcery using flashback only when you could normally cast a sorcery.
• To determine the total cost of a spell, start with the mana cost or alternative cost (such as a flashback cost) you're paying, add any cost increases, then apply any cost reductions. The mana value of the spell is determined only by its mana cost, no matter what the total cost to cast the spell was.
• A spell cast using flashback will always be exiled afterward, whether it resolves, is countered, or leaves the stack in some other way.
• You can cast a spell using flashback even if it was somehow put into your graveyard without having been cast.
• If a card with flashback is put into your graveyard during your turn, you can cast it if it's legal to do so before any other player can take any actions.""","534825","""Look at the top X cards of your library, where X is the amount of mana spent to cast this spell. Put two of them into your hand and the rest on the bottom of your library in a random order.
Flashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)""","0","0","0","USD","dc00fd1b-3dd9-492a-9ed4-0b6743074730","248210","5181432","","Lake Hurwitz","mid"
"Overgrown Farmland","Overgrown Farmland","Midnight hunt","Innistrad: Midnight Hunt","MID","265","$5.49","$5.49","","1x","","","","R","Land","0","","Land","""• If this land enters the battlefield at the same time as any number of other lands, those other lands are not counted when determining if this land enters the battlefield tapped or untapped.""","535064","""Overgrown Farmland enters the battlefield tapped unless you control two or more other lands.
{T}: Add {G} or {W}.""","0","0","0","USD","84a76e0f-49fc-4087-8859-98f4a4deacdf","247822","5156926","","Jonas De Ro","mid"
"Patrician Geist","Patrician Geist","Midnight hunt","Innistrad: Midnight Hunt","MID","69","$0.40","$0.40","","1x","","","","R","Creature — Spirit Knight","3","{2}{U}","Blue","""""","534834","""Flying
Other Spirits you control get +1/+1.
Spells you cast from your graveyard cost {1} less to cast.""","2","2","0","USD","de2b0c63-c929-42ec-aada-dddb2a26550c","248061","5171386","","Marta Nael","mid"
"Reckless Stormseeker // Storm-Charged Slasher","Reckless Stormseeker // Storm-Charged Slasher","Midnight hunt","Innistrad: Midnight Hunt","MID","294","$2.46","$2.46","","1x","","","","R","Creature — Human Werewolf","3","{2}{R}","Red","""• Day and night are designations that the game itself can have. The game starts as neither. Once the game becomes day (or less commonly, night), the game will be exactly one of them—day or night—going back and forth for the rest of the game.
• Before a player untaps their permanents during the untap step, the game checks to see if the day/night designation should change.
• If it is day, and the active player of the previous turn cast no spells during their turn, it becomes night.
• If it is night, and the active player of the previous turn cast two or more spells during their turn, it becomes day.
• For more information about Day and Night and the Daybound and Nightbound abilities, please see the Innistrad: Midnight Hunt Mechanics atricle (https://magic.wizards.com/en/articles/archive/feature/innistrad-midnight-hunt-mechanics-2021-09-02).
• Double-faced permanents with daybound transform to their nightbound faces as it becomes night. Similarly, double-faced permanents with nightbound transform to their daybound faces as it becomes day. This happens immediately and is not a state-based action. It happens any time it becomes day or night, not just during the untap step.
• If you cast a spell with daybound during night, that spell will be front face up (that is, daybound face up) on the stack. However, it will enter the battlefield with its back face up (that is, with its nightbound face up). It won't enter with its daybound face up and then transform.
• If it is night, permanents with daybound that enter the battlefield without being cast will enter with their nightbound faces up.
• Permanents with daybound and nightbound can't transform via any means other than their daybound and nightbound abilities. Notably, older cards such as Moonmist that instruct a player to transform permanents don't affect permanents with daybound or nightbound.
• If it's neither day nor night, and a creature with daybound and a creature with nightbound somehow appear on the battlefield at the same time, it becomes day. The creature with nightbound will transform.""","0","""At the beginning of combat on your turn, target creature you control gets +1/+0 and gains haste until end of turn.
Daybound (If a player casts no spells during their own turn, it becomes night next turn.)""","2","3","0","USD","c882efbc-8443-4521-9e6a-807997a6439b","248091","5173764","","Michael Walsh","mid"
